time,pressure,mass,temperature,H2,H,O,O2,OH,H2O,HO2,H2O2,N2,AR,Absorbance
2.15E-05,169820.7,0.689585174397303,1182.13566081944,2.14E-08,2.70E-08,8.03E-07,0.000574811526389,4.35E-05,0.001284776778613,0.000133419214018,0.001788784580011,0,0.996173861632943,0.110274
2.18E-05,169820.7,0.689585174397303,1182.14467998166,2.22E-08,2.72E-08,8.10E-07,0.000575432906114,4.34E-05,0.001287742076416,0.000135136969978,0.001784995836194,0,0.996172420117884,0.110707
2.21E-05,169820.7,0.689585174397303,1182.15376681574,2.31E-08,2.74E-08,8.16E-07,0.000576062922071,4.33E-05,0.001290702653716,0.000136833076279,0.001781223180898,0,0.996170981662935,0.111133
2.24E-05,169820.7,0.689585174397303,1182.16291944213,2.39E-08,2.76E-08,8.22E-07,0.000576701455362,4.32E-05,0.001293658382436,0.000138507637197,0.00177746661556,0,0.996169546255038,0.111553
2.27E-05,169820.7,0.689585174397303,1182.17213605387,2.47E-08,2.78E-08,8.28E-07,0.00057734838779,4.32E-05,0.001296609145071,0.000140160765958,0.001773726131998,0,0.996168113881142,0.111966
2.31E-05,169820.7,0.689585174397303,1182.18141491278,2.56E-08,2.80E-08,8.33E-07,0.000578003601905,4.31E-05,0.001299554833991,0.000141792583961,0.001770001713135,0,0.996166684528208,0.112372
2.34E-05,169820.7,0.689585174397303,1182.19075434571,2.65E-08,2.82E-08,8.38E-07,0.000578666981056,4.30E-05,0.001302495350797,0.000143403220061,0.001766293333676,0,0.996165258183216,0.112772
2.37E-05,169820.7,0.689585174397303,1182.20015274108,2.73E-08,2.83E-08,8.43E-07,0.000579338409426,4.29E-05,0.001305430605707,0.000144992809898,0.001762600960743,0,0.996163834833174,0.113166
2.40E-05,169820.7,0.689585174397303,1182.20960854566,2.82E-08,2.85E-08,8.47E-07,0.000580017772074,4.28E-05,0.001308360516989,0.000146561495272,0.001758924554468,0,0.996162414465121,0.113553
2.43E-05,169820.7,0.689585174397303,1182.2191202614,2.91E-08,2.86E-08,8.52E-07,0.000580704954963,4.27E-05,0.001311285010421,0.000148109423563,0.001755264068545,0,0.996160997066131,0.113934
2.46E-05,169820.7,0.689585174397303,1182.22868644261,3.00E-08,2.87E-08,8.55E-07,0.000581399844991,4.26E-05,0.001314204018791,0.000149636747191,0.001751619450746,0,0.996159582623323,0.114308
2.49E-05,169820.7,0.689585174397303,1182.23830569311,3.09E-08,2.89E-08,8.59E-07,0.000582102330008,4.26E-05,0.001317117481426,0.000151143623112,0.001747990643403,0,0.99615817112386,0.114676
2.52E-05,169820.7,0.689585174397303,1182.24797666376,3.18E-08,2.90E-08,8.62E-07,0.000582812298847,4.25E-05,0.001320025343747,0.000152630212356,0.001744377583855,0,0.996156762554957,0.115038
2.56E-05,169820.7,0.689585174397303,1182.25769804991,3.27E-08,2.90E-08,8.65E-07,0.000583529641334,4.24E-05,0.00132292755686,0.000154096679584,0.001740780204872,0,0.996155356903882,0.115394
2.59E-05,169820.7,0.689585174397303,1182.2674685892,3.36E-08,2.91E-08,8.68E-07,0.000584254248304,4.23E-05,0.001325824077166,0.000155543192692,0.001737198435041,0,0.996153954157961,0.115744
2.63E-05,169820.7,0.689585174397303,1182.2822478064,3.50E-08,2.92E-08,8.71E-07,0.000585357082906,4.22E-05,0.001330168016736,0.000157680759057,0.001731842677205,0,0.996151850656985,0.116259
2.68E-05,169820.7,0.689585174397303,1182.29713137819,3.64E-08,2.93E-08,8.74E-07,0.000586475730317,4.20E-05,0.00133449889024,0.000159774199845,0.001726521760102,0,0.996149753651511,0.11676
2.73E-05,169820.7,0.689585174397303,1182.31211549066,3.78E-08,2.94E-08,8.77E-07,0.00058760983279,4.19E-05,0.001338816606544,0.000161824116044,0.00172123539825,0,0.996147663099295,0.117247
2.77E-05,169820.7,0.689585174397303,1182.32719649668,3.93E-08,2.94E-08,8.79E-07,0.000588759037964,4.18E-05,0.001343121093422,0.000163831116877,0.001715983292924,0,0.996145578958451,0.117722
2.82E-05,169820.7,0.689585174397303,1182.34237090397,4.07E-08,2.95E-08,8.80E-07,0.000589922998874,4.17E-05,0.001347412295617,0.000165795817889,0.001710765134048,0,0.996143501187468,0.118184
2.87E-05,169820.7,0.689585174397303,1182.357635364,4.21E-08,2.95E-08,8.81E-07,0.00059110137397,4.15E-05,0.001351690173058,0.00016771883921,0.001705580601935,0,0.996141429745223,0.118633
2.91E-05,169820.7,0.689585174397303,1182.37298666188,4.36E-08,2.95E-08,8.82E-07,0.000592293827116,4.14E-05,0.001355954699233,0.000169600803984,0.001700429368867,0,0.996139364590991,0.11907
2.96E-05,169820.7,0.689585174397303,1182.38842170709,4.50E-08,2.95E-08,8.82E-07,0.000593500027574,4.13E-05,0.001360205859737,0.000171442336993,0.001695311100485,0,0.996137305684452,0.119494
3.01E-05,169820.7,0.689585174397303,1182.40393752521,4.64E-08,2.95E-08,8.82E-07,0.000594719649986,4.12E-05,0.001364443650968,0.000173244063449,0.001690225457032,0,0.996135252985698,0.119907
3.06E-05,169820.7,0.689585174397303,1182.41953125031,4.79E-08,2.95E-08,8.81E-07,0.000595952374342,4.10E-05,0.001368668078961,0.000175006607919,0.001685172094454,0,0.996133206455242,0.120307
3.10E-05,169820.7,0.689585174397303,1182.43520011797,4.93E-08,2.94E-08,8.80E-07,0.000597197885947,4.09E-05,0.001372879158321,0.000176730593368,0.001680150665404,0,0.996131166054017,0.120696
3.15E-05,169820.7,0.689585174397303,1182.45094145893,5.08E-08,2.94E-08,8.79E-07,0.000598455875381,4.08E-05,0.00137707691126,0.000178416640304,0.001675160820131,0,0.996129131743383,0.121073
3.20E-05,169820.7,0.689585174397303,1182.4667526933,5.22E-08,2.94E-08,8.77E-07,0.000599726038452,4.07E-05,0.001381261366738,0.000180065366031,0.00167020220728,0,0.996127103485129,0.121439
3.24E-05,169820.7,0.689585174397303,1182.48263132523,5.37E-08,2.93E-08,8.75E-07,0.000601008076152,4.06E-05,0.001385432559686,0.000181677383995,0.001665274474593,0,0.996125081241471,0.121794
3.29E-05,169820.7,0.689585174397303,1182.49857493815,5.52E-08,2.92E-08,8.72E-07,0.000602301694603,4.05E-05,0.001389590530309,0.000183253303205,0.001660377269539,0,0.996123064975057,0.122137
3.34E-05,169820.7,0.689585174397303,1182.51458119029,5.66E-08,2.92E-08,8.70E-07,0.000603606605002,4.03E-05,0.001393735323462,0.000184793727728,0.001655510239875,0,0.996121054648963,0.122471
3.38E-05,169820.7,0.689585174397303,1182.5306478107,5.81E-08,2.91E-08,8.67E-07,0.000604922523572,4.02E-05,0.001397866988079,0.000186299256245,0.001650673034143,0,0.996119050226695,0.122793
3.43E-05,169820.7,0.689585174397303,1182.54677259548,5.95E-08,2.90E-08,8.64E-07,0.000606249171494,4.01E-05,0.001401985576673,0.000187770481669,0.001645865302111,0,0.996117051672186,0.123105
3.48E-05,169820.7,0.689585174397303,1182.56295340446,6.10E-08,2.90E-08,8.61E-07,0.000607586274858,4.00E-05,0.001406091144876,0.000189207990809,0.001641086695161,0,0.996115058949794,0.123407
3.52E-05,169820.7,0.689585174397303,1182.57918815802,6.24E-08,2.89E-08,8.57E-07,0.000608933564597,3.99E-05,0.001410183751035,0.000190612364093,0.001636336866635,0,0.9961130720243,0.123699
3.57E-05,169820.7,0.689585174397303,1182.59547483432,6.39E-08,2.88E-08,8.53E-07,0.00061029077643,3.98E-05,0.001414263455843,0.000191984175314,0.001631615472134,0,0.996111090860908,0.123981
3.62E-05,169820.7,0.689585174397303,1182.61181146659,6.53E-08,2.87E-08,8.50E-07,0.000611657650798,3.97E-05,0.001418330322013,0.00019332399143,0.001626922169787,0,0.996109115425235,0.124254
3.67E-05,169820.7,0.689585174397303,1182.62819614078,6.68E-08,2.86E-08,8.45E-07,0.000613033932801,3.96E-05,0.001422384413982,0.000194632372384,0.001622256620485,0,0.996107145683317,0.124517
3.71E-05,169820.7,0.689585174397303,1182.64462699328,6.82E-08,2.85E-08,8.41E-07,0.000614419372141,3.95E-05,0.001426425797648,0.000195909870967,0.00161761848808,0,0.996105181601598,0.124771
3.76E-05,169820.7,0.689585174397303,1182.66110220886,6.97E-08,2.84E-08,8.37E-07,0.000615813723053,3.94E-05,0.001430454540134,0.000197157032697,0.001613007439565,0,0.996103223146929,0.125015
3.81E-05,169820.7,0.689585174397303,1182.67762001881,7.11E-08,2.83E-08,8.33E-07,0.000617216744245,3.93E-05,0.001434470709579,0.000198374395725,0.001608423145226,0,0.996101270286564,0.125251
3.85E-05,169820.7,0.689585174397303,1182.6941786991,7.26E-08,2.82E-08,8.28E-07,0.000618628198837,3.92E-05,0.001438474374947,0.000199562490764,0.001603865278771,0,0.996099322988157,0.125478
3.92E-05,169820.7,0.689585174397303,1182.71923020773,7.47E-08,2.81E-08,8.21E-07,0.000620772745444,3.91E-05,0.00144449018948,0.000201300451792,0.001597039265204,0,0.996096396043889,0.125804
3.99E-05,169820.7,0.689585174397303,1182.74436530623,7.69E-08,2.79E-08,8.14E-07,0.000622935173678,3.89E-05,0.001450477951642,0.00020297476827,0.001590271560341,0,0.996093481574759,0.12611
4.06E-05,169820.7,0.689585174397303,1182.76957860634,7.90E-08,2.78E-08,8.06E-07,0.000625114725475,3.88E-05,0.00145643790403,0.000204587164535,0.001583561091487,0,0.996090579474754,0.126399
4.14E-05,169820.7,0.689585174397303,1182.79486491392,8.12E-08,2.77E-08,7.99E-07,0.000627310663975,3.87E-05,0.001462370290001,0.000206139325842,0.001576906805762,0,0.996087689639809,0.126669
4.21E-05,169820.7,0.689585174397303,1182.8202192201,8.33E-08,2.75E-08,7.91E-07,0.00062952227304,3.85E-05,0.001468275352965,0.000207632898527,0.00157030767039,0,0.996084811967769,0.126921
4.28E-05,169820.7,0.689585174397303,1182.84563669291,8.54E-08,2.74E-08,7.83E-07,0.000631748856774,3.84E-05,0.001474153335779,0.000209069490243,0.001563762672907,0,0.996081946358352,0.127157
4.35E-05,169820.7,0.689585174397303,1182.87111266956,8.75E-08,2.72E-08,7.76E-07,0.000633989739051,3.83E-05,0.001480004480218,0.000210450670269,0.001557270821285,0,0.996079092713113,0.127376
4.42E-05,169820.7,0.689585174397303,1182.89664264931,8.96E-08,2.71E-08,7.68E-07,0.000636244263042,3.82E-05,0.00148582902655,0.000211777969918,0.001550831143965,0,0.996076250935406,0.127579
4.49E-05,169820.7,0.689585174397303,1182.92222228701,9.17E-08,2.69E-08,7.60E-07,0.000638511790747,3.81E-05,0.001491627213194,0.000213052883015,0.001544442689806,0,0.996073420930344,0.127767
4.56E-05,169820.7,0.689585174397303,1182.94784738698,9.38E-08,2.68E-08,7.53E-07,0.000640791702537,3.80E-05,0.001497399276439,0.000214276866421,0.001538104527986,0,0.996070602604765,0.127939
4.63E-05,169820.7,0.689585174397303,1182.97351389732,9.59E-08,2.67E-08,7.45E-07,0.000643083396699,3.78E-05,0.0015031454502,0.000215451340586,0.001531815747864,0,0.996067795867192,0.128097
4.70E-05,169820.7,0.689585174397303,1182.99921790447,9.79E-08,2.66E-08,7.37E-07,0.000645386288992,3.77E-05,0.00150886596582,0.000216577690136,0.001525575458805,0,0.996065000627798,0.12824
4.77E-05,169820.7,0.689585174397303,1183.02495562812,1.00E-07,2.64E-08,7.30E-07,0.000647699812203,3.76E-05,0.001514561051915,0.000217657264494,0.001519382789963,0,0.996062216798369,0.12837
4.84E-05,169820.7,0.689585174397303,1183.05072341643,1.02E-07,2.63E-08,7.22E-07,0.000650023415713,3.75E-05,0.001520230934242,0.000218691378519,0.001513236890042,0,0.996059444292266,0.128486
4.91E-05,169820.7,0.689585174397303,1183.07651774144,1.04E-07,2.62E-08,7.15E-07,0.000652356565072,3.74E-05,0.001525875835609,0.00021968131316,0.001507136927032,0,0.996056683024393,0.128589
4.98E-05,169820.7,0.689585174397303,1183.10233519472,1.06E-07,2.61E-08,7.08E-07,0.000654698741577,3.73E-05,0.001531495975788,0.00022062831612,0.001501082087929,0,0.996053932911159,0.128679
5.05E-05,169820.7,0.689585174397303,1183.12817248321,1.08E-07,2.60E-08,7.00E-07,0.000657049441864,3.72E-05,0.00153709157146,0.000221533602531,0.001495071578439,0,0.996051193870444,0.128757
5.13E-05,169820.7,0.689585174397303,1183.15402642526,1.10E-07,2.58E-08,6.93E-07,0.000659408177501,3.71E-05,0.001542662836172,0.00022239835563,0.001489104622673,0,0.996048465821564,0.128823
5.20E-05,169820.7,0.689585174397303,1183.17989394682,1.12E-07,2.57E-08,6.86E-07,0.000661774474593,3.70E-05,0.001548209980309,0.000223223727439,0.001483180462824,0,0.996045748685242,0.128878
5.27E-05,169820.7,0.689585174397303,1183.20577207777,1.14E-07,2.56E-08,6.80E-07,0.000664147873393,3.69E-05,0.001553733211076,0.000224010839448,0.001477298358847,0,0.996043042383569,0.128921
5.34E-05,169820.7,0.689585174397303,1183.23165794846,1.16E-07,2.55E-08,6.73E-07,0.00066652792792,3.69E-05,0.001559232732493,0.000224760783293,0.001471457588127,0,0.996040346839976,0.128954
5.41E-05,169820.7,0.689585174397303,1183.2575487863,1.18E-07,2.55E-08,6.66E-07,0.000668914205593,3.68E-05,0.001564708745395,0.000225474621428,0.001465657445143,0,0.9960376619792,0.128976
5.48E-05,169820.7,0.689585174397303,1183.28344191256,1.20E-07,2.54E-08,6.60E-07,0.000671306286859,3.67E-05,0.00157016144744,0.000226153387797,0.001459897241134,0,0.996034987727255,0.128988
5.55E-05,169820.7,0.689585174397303,1183.30933473923,1.22E-07,2.53E-08,6.54E-07,0.000673703764841,3.66E-05,0.001575591033131,0.000226798088502,0.001454176303758,0,0.9960323240114,0.128989
5.62E-05,169820.7,0.689585174397303,1183.33522476603,1.24E-07,2.52E-08,6.48E-07,0.000676106244992,3.65E-05,0.001580997693827,0.000227409702452,0.001448493976754,0,0.996029670760112,0.128982
5.69E-05,169820.7,0.689585174397303,1183.36110957749,1.26E-07,2.51E-08,6.42E-07,0.00067851334475,3.64E-05,0.001586381617777,0.000227989182021,0.001442849619603,0,0.99602702790305,0.128965
5.76E-05,169820.7,0.689585174397303,1183.38698684021,1.28E-07,2.50E-08,6.36E-07,0.00068092469321,3.64E-05,0.001591742990144,0.000228537453683,0.00143724260719,0,0.996024395371036,0.128938
5.83E-05,169820.7,0.689585174397303,1183.41285430012,1.30E-07,2.50E-08,6.30E-07,0.0006833399308,3.63E-05,0.00159708199304,0.000229055418646,0.001431672329467,0,0.99602177309602,0.128904
5.90E-05,169820.7,0.689585174397303,1183.43870977993,1.32E-07,2.49E-08,6.25E-07,0.000685758708963,3.62E-05,0.001602398805561,0.000229543953476,0.001426138191124,0,0.996019161011055,0.12886
5.97E-05,169820.7,0.689585174397303,1183.4645511766,1.33E-07,2.48E-08,6.19E-07,0.00068818068985,3.61E-05,0.001607693603825,0.000230003910705,0.001420639611253,0,0.996016559050272,0.128809
6.05E-05,169820.7,0.689585174397303,1183.49037645895,1.35E-07,2.48E-08,6.14E-07,0.000690605546022,3.61E-05,0.001612966561011,0.000230436119436,0.001415176023022,0,0.996013967148849,0.128749
6.12E-05,169820.7,0.689585174397303,1183.51618366529,1.37E-07,2.47E-08,6.09E-07,0.000693032960152,3.60E-05,0.001618217847405,0.000230841385931,0.001409746873353,0,0.996011385242993,0.128682
6.19E-05,169820.7,0.689585174397303,1183.54197090124,1.39E-07,2.46E-08,6.04E-07,0.000695462624744,3.59E-05,0.001623447630436,0.000231220494197,0.0014043516226,0,0.996008813269907,0.128608
6.26E-05,169820.7,0.689585174397303,1183.5677363375,1.41E-07,2.46E-08,5.99E-07,0.000697894241854,3.59E-05,0.001628656074727,0.00023157420655,0.001398989744233,0,0.996006251167772,0.128526
6.33E-05,169820.7,0.689585174397303,1183.59347820776,1.43E-07,2.45E-08,5.95E-07,0.00070032752282,3.58E-05,0.001633843342139,0.000231903264177,0.001393660724527,0,0.996003698875721,0.128437
6.40E-05,169820.7,0.689585174397303,1183.61919480674,1.45E-07,2.45E-08,5.90E-07,0.000702762187996,3.57E-05,0.001639009591815,0.000232208387678,0.001388364062257,0,0.996001156333815,0.128341
6.47E-05,169820.7,0.689585174397303,1183.64488448817,1.47E-07,2.44E-08,5.86E-07,0.000705197966499,3.57E-05,0.001644154980229,0.000232490277611,0.00138309926839,0,0.995998623483022,0.128239
6.58E-05,169820.7,0.689585174397303,1183.68338991216,1.49E-07,2.44E-08,5.79E-07,0.000708855511434,3.56E-05,0.001651839229042,0.000232871264127,0.001375255749823,0,0.995994839815322,0.128074
6.68E-05,169820.7,0.689585174397303,1183.72182598481,1.52E-07,2.43E-08,5.73E-07,0.000712514122937,3.55E-05,0.001659477334795,0.000233203660475,0.001367481390954,0,0.995991077656998,0.127895
6.79E-05,169820.7,0.689585174397303,1183.76018783216,1.55E-07,2.42E-08,5.67E-07,0.000716172988681,3.54E-05,0.001667069794216,0.000233489597071,0.001359774683845,0,0.995987336819264,0.127703
6.89E-05,169820.7,0.689585174397303,1183.79847083527,1.58E-07,2.42E-08,5.62E-07,0.00071983133481,3.53E-05,0.001674617091699,0.000233731115335,0.001352134175173,0,0.995983617117401,0.127499
7.00E-05,169820.7,0.689585174397303,1183.83667061834,1.60E-07,2.41E-08,5.57E-07,0.0007234884243,3.52E-05,0.001682119699675,0.000233930171229,0.001344558464177,0,0.995979918370612,0.127283
7.11E-05,169820.7,0.689585174397303,1183.87478303734,1.63E-07,2.41E-08,5.52E-07,0.000727143555376,3.52E-05,0.001689578078974,0.000234088638691,0.001337046200663,0,0.995976240401881,0.127055
7.21E-05,169820.7,0.689585174397303,1183.91280416915,1.66E-07,2.40E-08,5.47E-07,0.000730796060001,3.51E-05,0.001696992679183,0.000234208312964,0.001329596083059,0,0.995972583037833,0.126818
7.32E-05,169820.7,0.689585174397303,1183.95073030133,1.68E-07,2.40E-08,5.42E-07,0.000734445302415,3.50E-05,0.001704363939006,0.000234290913788,0.001322206856544,0,0.995968946108606,0.12657
7.42E-05,169820.7,0.689585174397303,1183.98855792233,1.71E-07,2.40E-08,5.38E-07,0.000738090677752,3.49E-05,0.001711692286611,0.000234338088476,0.00131487731123,0,0.995965329447724,0.126312
7.53E-05,169820.7,0.689585174397303,1184.0262837123,1.74E-07,2.40E-08,5.34E-07,0.00074173161071,3.49E-05,0.001718978139977,0.000234351414879,0.001307606280411,0,0.995961732891976,0.126046
7.64E-05,169820.7,0.689585174397303,1184.06390453427,1.76E-07,2.39E-08,5.30E-07,0.000745367554272,3.48E-05,0.001726221907229,0.000234332404241,0.001300392638867,0,0.995958156281304,0.125771
7.74E-05,169820.7,0.689585174397303,1184.10141742572,1.79E-07,2.39E-08,5.26E-07,0.000748997988482,3.47E-05,0.00173342398697,0.000234282503945,0.001293235301226,0,0.995954599458685,0.125488
7.85E-05,169820.7,0.689585174397303,1184.13881959062,1.81E-07,2.39E-08,5.23E-07,0.000752622419275,3.47E-05,0.001740584768603,0.000234203100164,0.001286133220386,0,0.995951062270028,0.125196
7.96E-05,169820.7,0.689585174397303,1184.17610839185,1.84E-07,2.39E-08,5.20E-07,0.000756240377356,3.46E-05,0.001747704632646,0.000234095520395,0.00127908538599,0,0.995947544564069,0.124898
8.06E-05,169820.7,0.689585174397303,1184.21328134394,1.87E-07,2.39E-08,5.16E-07,0.000759851417121,3.45E-05,0.001754783951037,0.000233961035909,0.001272090822959,0,0.995944046192276,0.124593
8.17E-05,169820.7,0.689585174397303,1184.25033610617,1.89E-07,2.39E-08,5.14E-07,0.000763455115629,3.45E-05,0.001761823087432,0.000233800864093,0.001265148590082,0,0.99594056700875,0.12428
8.27E-05,169820.7,0.689585174397303,1184.28727047606,1.92E-07,2.38E-08,5.11E-07,0.00076705107162,3.44E-05,0.001768822397495,0.00023361617071,0.001258257778649,0,0.995937106870136,0.123962
8.38E-05,169820.7,0.689585174397303,1184.32408238302,1.94E-07,2.38E-08,5.08E-07,0.000770638904565,3.44E-05,0.001775782229177,0.000233408072066,0.001251417511146,0,0.995933665635537,0.123638
8.49E-05,169820.7,0.689585174397303,1184.36076988243,1.97E-07,2.38E-08,5.06E-07,0.000774218253762,3.43E-05,0.001782702922988,0.000233177637085,0.001244626939994,0,0.995930243166425,0.123308
8.59E-05,169820.7,0.689585174397303,1184.39733114993,1.99E-07,2.38E-08,5.03E-07,0.000777788777475,3.42E-05,0.001789584812258,0.000232925889311,0.001237885246338,0,0.995926839326569,0.122973
8.70E-05,169820.7,0.689585174397303,1184.43376447599,2.02E-07,2.38E-08,5.01E-07,0.000781350152098,3.42E-05,0.001796428223394,0.000232653808821,0.001231191638882,0,0.995923453981949,0.122633
8.86E-05,169820.7,0.689585174397303,1184.48868927847,2.06E-07,2.39E-08,4.98E-07,0.000786725136132,3.41E-05,0.001806718832626,0.0002322051633,0.001221145185327,0,0.99591836238565,0.12211
9.02E-05,169820.7,0.689585174397303,1184.54331194121,2.09E-07,2.39E-08,4.95E-07,0.000792077449485,3.40E-05,0.001816923018522,0.000231715119989,0.001211204708074,0,0.995913312451384,0.121576
9.18E-05,169820.7,0.689585174397303,1184.59762787336,2.13E-07,2.39E-08,4.92E-07,0.000797406181629,3.40E-05,0.001827041831411,0.000231186569283,0.001201367785958,0,0.995908303740504,0.121034
9.34E-05,169820.7,0.689585174397303,1184.65163296275,2.17E-07,2.39E-08,4.90E-07,0.000802710498146,3.39E-05,0.001837076291235,0.000230622217699,0.001191632115485,0,0.995903335824213,0.120483
9.50E-05,169820.7,0.689585174397303,1184.70532354379,2.21E-07,2.39E-08,4.88E-07,0.000807989635743,3.38E-05,0.001847027389142,0.000230024599497,0.001181995503727,0,0.995898408283093,0.119925
9.66E-05,169820.7,0.689585174397303,1184.75869636717,2.24E-07,2.40E-08,4.86E-07,0.000813242897543,3.38E-05,0.001856896089002,0.00022939608769,0.001172455861573,0,0.995893520706659,0.11936
9.82E-05,169820.7,0.689585174397303,1184.81174857128,2.28E-07,2.40E-08,4.84E-07,0.000818469648646,3.37E-05,0.001866683328842,0.000228738904406,0.001163011197375,0,0.99588867269294,0.11879
9.98E-05,169820.7,0.689585174397303,1184.86447765585,2.32E-07,2.40E-08,4.83E-07,0.000823669312009,3.36E-05,0.001876390022191,0.000228055130562,0.001153659611013,0,0.995883863848086,0.118214
0.000101455934227,169820.7,0.689585174397303,1184.91688145728,2.35E-07,2.40E-08,4.81E-07,0.000828841364597,3.36E-05,0.001886017059339,0.000227346714868,0.00114439928836,0,0.995879093786001,0.117633
0.000103063505889,169820.7,0.689585174397303,1184.96895812571,2.39E-07,2.41E-08,4.80E-07,0.000833985333795,3.35E-05,0.001895565308516,0.000226615482263,0.001135228496096,0,0.995874362127996,0.117049
0.000104671077552,169820.7,0.689585174397303,1185.02070610346,2.42E-07,2.41E-08,4.79E-07,0.00083910079403,3.34E-05,0.001905035617014,0.000225863141844,0.001126145576827,0,0.995869668502466,0.11646
0.000106278649214,169820.7,0.689585174397303,1185.07212410482,2.46E-07,2.42E-08,4.78E-07,0.000844187363611,3.34E-05,0.00191442881223,0.000225091294288,0.00111714894451,0,0.995865012544584,0.115868
0.000107886220877,169820.7,0.689585174397303,1185.12321109727,2.50E-07,2.42E-08,4.77E-07,0.000849244701776,3.33E-05,0.001923745702652,0.000224301438797,0.001108237080181,0,0.995860393896013,0.115273
0.000109493792539,169820.7,0.689585174397303,1185.17396628383,2.53E-07,2.43E-08,4.77E-07,0.000854272505938,3.33E-05,0.001932987078776,0.000223494979581,0.001099408527948,0,0.995855812204634,0.114676
0.000111101364202,169820.7,0.689585174397303,1185.22438908668,2.57E-07,2.43E-08,4.76E-07,0.000859270509105,3.32E-05,0.001942153713974,0.000222673231935,0.001090661891245,0,0.995851267124297,0.114077
0.000112708935864,169820.7,0.689585174397303,1185.27447913176,2.60E-07,2.44E-08,4.76E-07,0.000864238477465,3.32E-05,0.001951246365307,0.000221837427914,0.001081995829325,0,0.995846758314578,0.113477
0.000114316507527,169820.7,0.689585174397303,1185.32423623436,2.63E-07,2.44E-08,4.75E-07,0.000869176208134,3.31E-05,0.001960265774284,0.000220988721658,0.001073409053967,0,0.995842285440556,0.112875
0.000115924079189,169820.7,0.689585174397303,1185.37366038573,2.67E-07,2.45E-08,4.75E-07,0.00087408352704,3.31E-05,0.001969212667579,0.000220128194364,0.001064900326404,0,0.995837848172601,0.112272
0.000117531650852,169820.7,0.689585174397303,1185.42275174046,2.70E-07,2.45E-08,4.75E-07,0.000878960286955,3.30E-05,0.0019780877577,0.000219256858932,0.001056468454442,0,0.995833446186172,0.111668
0.000119139222514,169820.7,0.689585174397303,1185.47151060477,2.74E-07,2.46E-08,4.75E-07,0.000883806365656,3.30E-05,0.001986891743621,0.00021837566432,0.001048112289765,0,0.995829079161636,0.111064
0.000120746794177,169820.7,0.689585174397303,1185.51993742554,2.77E-07,2.46E-08,4.75E-07,0.000888621664193,3.29E-05,0.001995625311373,0.000217485499607,0.00103983072541,0,0.995824746784083,0.11046
0.000122354365839,169820.7,0.689585174397303,1185.56803278,2.81E-07,2.47E-08,4.75E-07,0.000893406105286,3.29E-05,0.002004289134597,0.000216587197803,0.001031622693409,0,0.995820448743164,0.109856
0.000123961937502,169820.7,0.689585174397303,1185.6157973662,2.84E-07,2.47E-08,4.75E-07,0.000898159631816,3.28E-05,0.00201288387507,0.000215681539408,0.001023487162571,0,0.995816184732931,0.109252
0.000125569509164,169820.7,0.689585174397303,1185.66323199399,2.87E-07,2.48E-08,4.75E-07,0.000902882205417,3.28E-05,0.00202141018319,0.000214769255738,0.001015423136414,0,0.995811954451693,0.108648
0.000127177080827,169820.7,0.689585174397303,1185.71033757669,2.91E-07,2.49E-08,4.75E-07,0.000907573805164,3.27E-05,0.00202986869844,0.000213851032036,0.001007429651228,0,0.995807757601869,0.108046
0.00012878465249,169820.7,0.689585174397303,1185.75711512322,2.94E-07,2.49E-08,4.76E-07,0.000912234426344,3.27E-05,0.002038260049818,0.000212927510391,0.000999505774255,0,0.995803593889861,0.107444
0.000130392224152,169820.7,0.689585174397303,1185.80356573083,2.97E-07,2.50E-08,4.76E-07,0.000916864079304,3.26E-05,0.002046584856249,0.000211999292454,0.000991650601991,0,0.995799463025926,0.106843
0.000131999795815,169820.7,0.689585174397303,1185.84969057821,3.00E-07,2.51E-08,4.76E-07,0.000921462788379,3.26E-05,0.002054843726963,0.000211066941992,0.000983863258591,0,0.995795364724057,0.106243
0.000133607367477,169820.7,0.689585174397303,1185.89549091917,3.04E-07,2.51E-08,4.77E-07,0.000926030590891,3.26E-05,0.002063037261862,0.000210130987266,0.000976142894374,0,0.995791298701876,0.105645
0.00013521493914,169820.7,0.689585174397303,1185.94096807664,3.07E-07,2.52E-08,4.77E-07,0.00093056753621,3.25E-05,0.002071166051853,0.000209191923266,0.000968488684431,0,0.99578726468052,0.105048
0.000136822510802,169820.7,0.689585174397303,1185.98612343708,3.10E-07,2.53E-08,4.78E-07,0.000935073684877,3.25E-05,0.002079230679173,0.000208250213791,0.000960899827305,0,0.995783262384548,0.104453
0.000138430082465,169820.7,0.689585174397303,1186.03095844533,3.13E-07,2.53E-08,4.78E-07,0.000939549107785,3.24E-05,0.002087231717691,0.000207306293408,0.00095337554377,0,0.995779291541841,0.10386
0.000140037654127,169820.7,0.689585174397303,1186.0754745997,3.16E-07,2.54E-08,4.79E-07,0.000943993885418,3.24E-05,0.002095169733189,0.000206360569271,0.000945915075673,0,0.995775351883514,0.103268
0.00014164522579,169820.7,0.689585174397303,1186.11967344748,3.20E-07,2.55E-08,4.80E-07,0.000948408107131,3.23E-05,0.002103045283635,0.000205413422835,0.000938517684857,0,0.995771443143831,0.102678
0.000144071972743,169820.7,0.689585174397303,1186.18579733948,3.24E-07,2.56E-08,4.81E-07,0.000955014037123,3.23E-05,0.002114816899589,0.000203981727325,0.000927468674593,0,0.995765600600147,0.101792
