,time,pressure,mass,temperature,H2,H,O,O2,OH,H2O,HO2,H2O2,N2,AR
100,1.1168105619157906e-05,169820.69999999992,0.6895851743973026,1181.8944663391585,2.622811736899292e-09,1.0668116939829758e-08,3.884129685047044e-07,0.0005598841541933232,4.347910101329812e-05,0.0011858211436414875,6.467931972833384e-05,0.0019223021758722283,0.0,0.9962234324016541
101,1.1372503908857982e-05,169820.69999999992,0.6895851743973026,1181.8976281855525,2.8037342454453784e-09,1.108707203713462e-08,3.9953557386315137e-07,0.0005600607292746561,4.3599684745791556e-05,0.0011877265491937988,6.622123433355464e-05,0.0019195619059829993,0.0,0.9962224164700891
102,1.1576902198558058e-05,169820.69999999992,0.6895851743973026,1181.9008845498267,2.9924882787920434e-09,1.1507673819877089e-08,4.106099078573173e-07,0.0005602424116319294,4.371106990372103e-05,0.0011896382614842104,6.775930670463116e-05,0.0019168218457266465,0.0,0.996221401994479
103,1.1781300488258134e-05,169820.69999999992,0.6895851743973026,1181.9042328521866,3.189156712635447e-09,1.1929402827276512e-08,4.216285883243774e-07,0.0005604291980540887,4.381366513130786e-05,0.0011915558807709455,6.929315055034896e-05,0.0019140823838442733,0.0,0.9962203889745012
104,1.198569877795821e-05,169820.69999999992,0.6895851743973026,1181.9076705983198,3.3938134264348673e-09,1.2351748749472772e-08,4.3258454282311045e-07,0.0005606210831410141,4.390786286444322e-05,0.0011934790236066968,7.082239993353218e-05,0.0019113438907134544,0.0,0.9962193774096358
105,1.2190097067658287e-05,169820.69999999995,0.6895851743973026,1181.911195376389,3.606523293225557e-09,1.2774211764877577e-08,4.434710048623705e-07,0.0005608180594185684,4.3994039929690115e-05,0.0011954073222217698,7.234670842917665e-05,0.0019086067190858958,0.0,0.9962183672991751
106,1.2498803637132228e-05,169820.69999999995,0.6895851743973026,1181.9166787489926,3.943170729325892e-09,1.3411408380404595e-08,4.597670405438077e-07,0.00056112518624359,4.410978845606251e-05,0.0011983286633608686,7.463881190419866e-05,0.0019044759629246299,0.0,0.996216844465491
107,1.2807510206606169e-05,169820.69999999995,0.6895851743973027,1181.9223476398859,4.298467191028198e-09,1.4046136670282457e-08,4.75868892764895e-07,0.0005614438639888286,4.420924749962146e-05,0.0012012598113035659,7.691784935224343e-05,0.0019003500708119172,0.0,0.9962153249435471
108,1.311621677608011e-05,169820.69999999992,0.6895851743973027,1181.928194721944,4.672520717896131e-09,1.4676846029545735e-08,4.917570766958386e-07,0.0005617740433811738,4.4293530370926875e-05,0.0012041996843454204,7.918285576539845e-05,0.0018962300509535273,0.0,0.9962138087287402
109,1.342492334555405e-05,169820.69999999992,0.6895851743973027,1181.9342130270365,5.065394352753861e-09,1.5302066647513547e-08,5.074135724413974e-07,0.0005621156670533904,4.4363683214232505e-05,0.0012071472679371482,8.143294800502741e-05,0.0018921168370507693,0.0,0.9962122958157059
110,1.3733629915027991e-05,169820.69999999992,0.6895851743973026,1181.9403959274707,5.4771073324085976e-09,1.5920414560437992e-08,5.228217798149346e-07,0.0005624686702531779,4.4420688742071884e-05,0.00121010161086919,8.366731962087311e-05,0.0018880112928355525,0.0,0.9962107861983773
111,1.4042336484501932e-05,169820.69999999995,0.6895851743973025,1181.9467371182561,5.9076364692020415e-09,1.6530595678508037e-08,5.379664718373652e-07,0.0005628329815147439,4.4465469804212625e-05,0.001213061821630794,8.588523592028977e-05,0.001883914216388978,0.0,0.996209279870037
112,1.4351043053975873e-05,169820.69999999992,0.6895851743973027,1181.9532306002257,6.356917714464697e-09,1.7131408787811945e-08,5.528337470235274e-07,0.0005632085232904266,4.449889278292939e-05,0.0012160270649519017,8.80860293007238e-05,0.0018798263442326734,0.0,0.9962077768233679
113,1.4659749623449814e-05,169820.69999999992,0.6895851743973026,1181.9598706640938,6.824847909870779e-09,1.7721747470744622e-08,5.674109803641345e-07,0.0005635952125386946,4.45217707977756e-05,0.001218996558545426,9.026909487043358e-05,0.0018757483551712082,0.0,0.9962062770505007
114,1.4968456192923755e-05,169820.69999999995,0.6895851743973026,1181.966651875408,7.311286703026985e-09,1.8300601004697722e-08,5.816867734202817e-07,0.0005639929612703115,4.4534866728771474e-05,0.001221969570040148,9.243388634369309e-05,0.0018716808738977774,0.0,0.9962047805430582
115,1.5277162762397696e-05,169820.69999999992,0.6895851743973026,1181.973569060264,7.816058584621042e-09,1.8867054379486593e-08,5.956509041522918e-07,0.000564401677057164,4.4538896080509564e-05,0.0012249454140800403,9.45799121767214e-05,0.001867624474392941,0.0,0.9962032872921955
116,1.5585869331871637e-05,169820.69999999992,0.6895851743973026,1181.98061729172,8.338955012338054e-09,1.942028755300053e-08,6.092942768713183e-07,0.0005648212635065429,4.453452970126476e-05,0.0012279234495748317,9.670673192323706e-05,0.0018635796831351023,0.0,0.9962017972886396
117,1.5894575901345578e-05,169820.69999999992,0.6895851743973027,1181.9877918768832,8.879736601243424e-09,1.995957401574189e-08,6.226088724554263e-07,0.0005652516207016097,4.452239636010891e-05,0.0012309030770984253,9.881395280467223e-05,0.0018595469821270666,0.0,0.996200310522725
118,1.620328247081952e-05,169820.69999999987,0.6895851743973026,1181.9950883446654,9.438135364300145e-09,2.04842787233671e-08,6.355876989476436e-07,0.0005656926456088851,4.450308518419407e-05,0.0012338837364326944,0.00010090122649080784,0.0018555268117421862,0.0,0.9961988269844282
119,1.651198904029346e-05,169820.69999999992,0.6895851743973026,1182.0025024341705,1.0013856982701394e-08,2.099385547433914e-08,6.482247427313345e-07,0.0005661442324546974,4.447714796324893e-05,0.0012368649042490134,0.00010296824607914912,0.0018515195734000347,0.0,0.9961973466633987
120,1.68206956097674e-05,169820.69999999992,0.6895851743973025,1182.0100300836693,1.0606583083544275e-08,2.148784382153847e-08,6.605149204895262e-07,0.0005666062730729051,4.444510133041128e-05,0.0012398460919177017,0.00010501474325843362,0.0018475256320841544,0.0,0.9961958695489891
121,1.712940217924134e-05,169820.69999999992,0.6895851743973027,1182.017667420127,1.1215973505147352e-08,2.196586560003887e-08,6.724540320912176e-07,0.000567078657225745,4.4407428826534094e-05,0.0012428268434376897,0.00010704048564477172,0.001843545318711725,0.0,0.9961943956302823
122,1.7438108748715282e-05,169820.6999999999,0.6895851743973027,1182.02541074926,1.1841668534461173e-08,2.2427621140710843e-08,6.840387144905635e-07,0.0005675612728992466,4.436458285287265e-05,0.001245806733481109,0.00010904527428219759,0.001839578932362094,0.0,0.9961929248961184
123,1.7746815318189223e-05,169820.69999999992,0.6895851743973025,1182.033256546099,1.248329110332887e-08,2.287288523264679e-08,6.952663967110443e-07,0.0005680540065746666,4.43169865168191e-05,0.0012487853655477757,0.00011102894129965531,0.0018356267423708264,0.0,0.9961914573351172
124,1.8055521887663164e-05,169820.69999999992,0.6895851743973026,1182.0412014460396,1.3140448931133407e-08,2.330150289589487e-08,7.061352559899753e-07,0.0005685567434775658,4.426503537609087e-05,0.0012517623702237857,0.00011299134771535116,0.0018316889902968917,0.0,0.9961899929357024
125,1.8364228457137105e-05,169820.69999999992,0.6895851743973026,1182.0492422363463,1.3812736602349361e-08,2.3713385023617842e-08,7.166441751493278e-07,0.0005690693678061305,4.420909908692952e-05,0.0012547374035382706,0.00011493238137929725,0.0018277658917706951,0.0,0.996188531686122
126,1.8672935026611046e-05,169820.69999999992,0.6895851743973025,1182.0573758480932,1.4499737569176367e-08,2.410850394717852e-08,7.267927012170057e-07,0.0005695917629400027,4.414952296137684e-05,0.0012577101454129662,0.00011685195504616426,0.0018238576382297274,0.0,0.996187073574467
127,1.8981641596084986e-05,169820.69999999992,0.6895851743973026,1182.0655993485232,1.5201026072225798e-08,2.4486888970945136e-08,7.365810054068459e-07,0.0005701238116316259,4.408662943769016e-05,0.0012606802982001576,0.00011875000456993511,0.0018199643985484528,0.0,0.9961856185886917
128,1.9290348165558927e-05,169820.69999999995,0.6895851743973026,1182.0739099338011,1.591616897213742e-08,2.4848621919961834e-08,7.460098443803708e-07,0.0005706653961805354,4.402071946854412e-05,0.0012636475853042139,0.00012062648721480478,0.0018160863205676748,0.0,0.9961841667166289
129,1.9599054735032868e-05,169820.69999999992,0.6895851743973026,1182.0823049221422,1.6644727487634644e-08,2.5193832736136773e-08,7.550805228146229e-07,0.0005712163985919282,4.3952073831187165e-05,0.0012666117498822942,0.00012248138007525298,0.0018122235325292277,0.0,0.996182717946007
130,1.990776130450681e-05,169820.69999999992,0.6895851743973026,1182.090781747301,1.7386258836745842e-08,2.552269515498062e-08,7.637948573224001e-07,0.000571776700721022,4.388095436346841e-05,0.0012695725536200565,0.00012431467859807377,0.0018083761444218072,0.0,0.9961812722644644
131,2.021646787398075e-05,169820.6999999999,0.6895851743973025,1182.099337952404,1.8140317778622143e-08,2.583542249164824e-08,7.721551417307003e-07,0.0005723461844043474,4.380760512954645e-05,0.0012725297755783649,0.00012612639520008848,0.0018045442492431612,0.0,0.9961798296595624
132,2.052517444345469e-05,169820.69999999995,0.6895851743973026,1182.107971184108,1.890645805436603e-08,2.6132263560470405e-08,7.801641136918755e-07,0.0005729247315788257,4.37322535189656e-05,0.0012754832111071567,0.00012791655797604961,0.001800727924183374,0.0,0.9961783901188004
133,2.0833881012928632e-05,169820.69999999995,0.6895851743973027,1182.1166791870678,1.9684233726483696e-08,2.6413498747277877e-08,7.878249226045624e-07,0.0005735122243894894,4.3655111282592165e-05,0.0012784326708228484,0.00012968520949143257,0.0017969272317337572,0.0,0.9961769536296247
134,2.1142587582402573e-05,169820.69999999992,0.6895851743973026,1182.1254597987006,2.0473200417588274e-08,2.6679436249806388e-08,7.951410988335903e-07,0.0005741085452867872,4.357637550870832e-05,0.0012813779796458406,0.00013143240565483122,0.0017931422207257779,0.0,0.9961755201794426
135,2.1451294151876513e-05,169820.69999999992,0.6895851743973026,1182.13431094423,2.127291644969228e-08,2.693040849831561e-08,8.021165242175996e-07,0.0005747135771143748,4.349622954240515e-05,0.0012843189758948586,0.00013315821466490846,0.0017893729273042245,0.0,0.9961740897556299
136,2.1760000721350454e-05,169820.69999999992,0.6895851743973026,1182.143230631998,2.208294388599881e-08,2.716676876563898e-08,8.08755403843228e-07,0.000575327203188181,4.3414843851288055e-05,0.0012872555104350195,0.00013486271602724872,0.0017856193758385536,0.0,0.9961726623455431
137,2.2068707290824395e-05,169820.69999999992,0.6895851743973025,1182.1522169490322,2.290284947766222e-08,2.7388887972946425e-08,8.150622390577276e-07,0.0005759493073674376,4.333237684037487e-05,0.001290187445876647,0.00013654599963680084,0.0017818815797760726,0.0,0.9961712379365262
138,2.2377413860298336e-05,169820.69999999995,0.6895851743973026,1182.1612680568542,2.373220551851771e-08,2.7597151694761392e-08,8.210418016914499e-07,0.000576579774118334,4.324897561892668e-05,0.0012931146558220362,0.00013820816492182616,0.0017781595424404607,0.0,0.9961698165159195
139,2.2686120429772277e-05,169820.69999999992,0.6895851743973026,1182.1703821875183,2.4570590611202008e-08,2.7791957364442432e-08,8.266991094628956e-07,0.0005772184885709246,4.316477672181336e-05,0.0012960370241574908,0.0001398493200454524,0.0017744532577789252,0.0,0.9961683980710679
140,2.2994826999246218e-05,169820.6999999999,0.6895851743973026,1182.1795576398672,2.54175903483964e-08,2.797371167939554e-08,8.320394025381403e-07,0.000577865336569881,4.3079906787892e-05,0.0012989544443881003,0.00014146958116115495,0.0017707627110611348,0.0,0.9961669825893272
141,2.330353356872016e-05,169820.6999999999,0.6895851743973026,1182.188792775997,2.6272797913154094e-08,2.8142828203589664e-08,8.370681212141354e-07,0.0005785202047196235,4.299448319775936e-05,0.0013018668190128498,0.00014306907171872418,0.001767087879532866,0.0,0.9961655700580708
142,2.36122401381941e-05,169820.69999999995,0.6895851743973027,1182.198086017918,2.713581460245637e-08,2.8299725163443312e-08,8.417908846938488e-07,0.0005791829804243188,4.290861467312615e-05,0.0013047740589377775,0.00014464792181749517,0.0017634287330271427,0.0,0.9961641604646957
143,2.392094670766804e-05,169820.69999999992,0.6895851743973026,1182.207435844402,2.8006250278273964e-08,2.844482343186269e-08,8.462134709209968e-07,0.0005798535519231957,4.2822401839948995e-05,0.0013076760829250132,0.00014620626760380548,0.0017597852345354785,0.0,0.9961627537966279
144,2.422965327714198e-05,169820.69999999992,0.6895851743973026,1182.216840788007,2.888372375048455e-08,2.857854469416539e-08,8.503417974422875e-07,0.0005805318083215998,4.273593775734904e-05,0.0013105728170756416,0.00014774425070981977,0.0017561573407416891,0.0,0.996161350041328
145,2.4538359846615922e-05,169820.6999999999,0.6895851743973025,1182.2262994322705,2.9767863096017135e-08,2.8701309788798866e-08,8.541819032649841e-07,0.0005812176396181742,4.264930841424405e-05,0.001313464194344448,0.00014926201773103506,0.0017525450025206077,0.0,0.9961599491862955
146,2.4847066416089863e-05,169820.69999999992,0.6895851743973026,1182.2358104090606,3.065830591857245e-08,2.88135372151158e-08,8.577399316773072e-07,0.0005819109367285184,4.256259319552492e-05,0.0013163501540846955,0.00015075971973994604,0.0017489481654038817,0.0,0.9961585512190726
147,2.5155772985563804e-05,169820.69999999992,0.6895851743973026,1182.2453723960791,3.155469955321368e-08,2.8915641799975334e-08,8.610221139991855e-07,0.0005826115915056533,4.247586531951371e-05,0.001319230641621194,0.00015223751183351052,0.001745366770014922,0.0,0.9961571561272498
148,2.5464479555037745e-05,169820.69999999995,0.6895851743973026,1182.254984114506,3.2456701220038134e-08,2.9008033514589504e-08,8.64034754231113e-07,0.0005833194967575837,4.238919224835138e-05,0.001322105607849999,0.00015369555271219765,0.001741800752474932,0.0,0.996155763898468
149,2.592776551019171e-05,169820.69999999992,0.6895851743973026,1182.2694993521789,3.3820161667715685e-08,2.9129345924591274e-08,8.680640789511967e-07,0.0005843952460543334,4.225935656049981e-05,0.001326409707525315,0.0001558469747966433,0.0017364778204007024,0.0,0.996153679881076
150,2.6391051465345673e-05,169820.69999999995,0.6895851743973025,1182.2841197974885,3.5194423042450674e-08,2.9231027784006884e-08,8.715223605247111e-07,0.0005854867309869815,4.2129971985453634e-05,0.00133070114611888,0.00015795483753558144,0.0017311891227874202,0.0,0.9961516022427743
151,2.6854337420499636e-05,169820.69999999992,0.6895851743973027,1182.2988416148776,3.6578454193641814e-08,2.9314374978899844e-08,8.744314073024935e-07,0.0005865936017532514,4.2001204687083804e-05,0.0013349798174548335,0.0001600197117829796,0.0017259343975549873,0.0,0.9961495309425304
152,2.73176233756536e-05,169820.69999999995,0.6895851743973027,1182.313661139226,3.797127481792947e-08,2.9380638674970454e-08,8.768130701280911e-07,0.0005877155136630042,4.187320023180588e-05,0.001339245635239103,0.00016204217806480066,0.0017207133681768068,0.0,0.9961474659396408
153,2.7780909330807564e-05,169820.69999999992,0.6895851743973026,1182.3285748636463,3.9371954819741045e-08,2.943102208956938e-08,8.786891638347795e-07,0.000588852127171297,4.174608564210173e-05,0.0013434985310616535,0.00016402282458912755,0.0017155257456480137,0.0,0.9961454071937471
154,2.8244195285961528e-05,169820.69999999992,0.6895851743973026,1182.34357942815,4.077961346229496e-08,2.9466678068512162e-08,8.800813951898851e-07,0.0005900031079008475,4.161997129123192e-05,0.0013477384525534407,0.00016596224542612646,0.0017103712302932808,0.0,0.9961433546648484
155,2.870748124111549e-05,169820.69999999992,0.6895851743973026,1182.3586716092148,4.219341831990879e-08,2.948870741921072e-08,8.8101129750224e-07,0.000591168126652522,4.149495263358175e-05,0.0013519653617036283,0.000167861038865915,0.001705249513407419,0.0,0.9961413083133137
156,2.9170767196269455e-05,169820.69999999995,0.6895851743973026,1182.3738483103264,4.361258402016414e-08,2.94981580339343e-08,8.815001724493962e-07,0.0005923468594021823,4.1371111755996846e-05,0.0013561792333514318,0.00016971980597149495,0.0017001602787131218,0.0,0.9961392680998912
157,2.963405315142342e-05,169820.69999999992,0.6895851743973025,1182.3891065534149,4.5036370812516235e-08,2.9496024714464717e-08,8.815690387043e-07,0.0005935389872863974,4.1248518765763164e-05,0.001360380053837062,0.00017153914930660564,0.0016951032036536522,0.0,0.9961372339857163
158,3.0097339106577383e-05,169820.69999999992,0.6895851743973026,1182.4044434710356,4.646408302573083e-08,2.948324952563515e-08,8.812385864127978e-07,0.00059474419658077,4.112723304554896e-05,0.0013645678197818625,0.00017331967180200057,0.0016900779605534774,0.0,0.9961352059323173
159,3.056062506173134e-05,169820.69999999992,0.6895851743973026,1182.419856299186,4.7895067457769663e-08,2.9460722541125472e-08,8.8052913688231e-07,0.0005959621786725563,4.100730439431167e-05,0.0013687425369790143,0.00017506197573874838,0.0016850842176667194,0.0,0.9961331839016218
160,3.102391101688531e-05,169820.6999999999,0.6895851743973026,1182.4353423707303,4.9328711715567215e-08,2.9429282915795614e-08,8.794606072668557e-07,0.0005971926300275713,4.088877405953671e-05,0.0013729042193896164,0.0001767666618435712,0.001680121640118417,0.0,0.9961311678559595
161,3.148719697203927e-05,169820.69999999992,0.6895851743973026,1182.450899109407,5.076444251608027e-08,2.938972024436302e-08,8.780524800771596e-07,0.0005984352521516721,4.0771675665183064e-05,0.0013770528882399134,0.0001784343284915548,0.0016751898907430055,0.0,0.9961291577580659
162,3.1950482927193234e-05,169820.69999999992,0.6895851743973026,1182.4665240243673,5.220172396705277e-08,2.934277615152689e-08,8.76323777166069e-07,0.0005996897515479395,4.0656036045297726e-05,0.0013811885712098713,0.00018006557100452725,0.0016702886308306705,0.0,0.9961271535710845
163,3.24137688823472e-05,169820.69999999992,0.6895851743973026,1182.482214705182,5.364005584886751e-08,2.9289146047249323e-08,8.742930377604713e-07,0.0006009558396707053,4.054187599515113e-05,0.0013853113017014988,0.00018166098103161455,0.0016654175207940272,0.0,0.9961251552585674
164,3.287705483750116e-05,169820.6999999999,0.6895851743973027,1182.4979688172668,5.5078971913541234e-08,2.9229480991067208e-08,8.719783001867875e-07,0.0006022332328769804,4.042921094877953e-05,0.0013894211181782554,0.00018322114600252825,0.0016605762207640678,0.0,0.9961231627844763
165,3.3340340792655125e-05,169820.69999999995,0.6895851743973027,1182.5137840976931,5.6518038210351754e-08,2.9164389627522242e-08,8.693970870276915e-07,0.0006035216523755055,4.031805158880702e-05,0.0013935180635698608,0.0001847466486477018,0.0016557643911210788,0.0,0.9961211761131822
166,3.380362674780909e-05,169820.69999999992,0.6895851743973025,1182.529658351356,5.795685144497226e-08,2.909444016516436e-08,8.665663934652163e-07,0.0006048208241737423,4.020840439395894e-05,0.00139760218473726,0.00018623806657963048,0.0016509816929658973,0.0,0.9961191952094645
167,3.426691270296305e-05,169820.69999999992,0.6895851743973026,1182.5455894474621,5.939503737907193e-08,2.902016237331793e-08,8.635026785439157e-07,0.0006061304790232572,4.0100272130362893e-05,0.0014016735319918167,0.00018769597192882864,0.0016462277885376882,0.0,0.9961172200385097
168,3.473019865811702e-05,169820.6999999999,0.6895851743973026,1182.5615753163115,6.083224927688249e-08,2.894204957170108e-08,8.60221859086384e-07,0.0006074503523638891,3.999365429263477e-05,0.0014057321586629066,0.0001891209310280543,0.0016415023415842476,0.0,0.9961152505659103
169,3.519348461327098e-05,169820.69999999992,0.6895851743973026,1182.5776139463367,6.226816640339165e-08,2.8860560592308933e-08,8.567393060198831e-07,0.0006087801842669276,3.988854749978442e-05,0.0014097781207090378,0.00019051350413970466,0.0016368050176897464,0.0,0.9961132867576618
170,3.5656770568424944e-05,169820.6999999999,0.6895851743973026,1182.5937033813825,6.37024925768629e-08,2.8776121698812016e-08,8.530698429002688e-07,0.0006101197193774557,3.9784945850105375e-05,0.0014138114763684855,0.00019187424522226792,0.0016321354845639036,0.0,0.9961113285801606
171,3.612005652357891e-05,169820.6999999999,0.6895851743973026,1182.6098417182016,6.513495477726384e-08,2.8689128452999567e-08,8.492277464325329e-07,0.0006114687068560213,3.968284123887198e-05,0.0014178322858457541,0.00019320370173200155,0.0016274934122962883,0.0,0.9961093760002013
172,3.658334247873287e-05,169820.69999999992,0.6895851743973025,1182.6260271041463,6.656530181169438e-08,2.859994752001724e-08,8.452267487932321e-07,0.0006128269003198252,3.958222364254023e-05,0.0014218406110302977,0.00019450241445609503,0.001622878473579337,0.0,0.9961074289849736
173,3.7046628433886835e-05,169820.69999999992,0.6895851743973025,1182.6422577350372,6.799330303742579e-08,2.8508918405705837e-08,8.410800415696899e-07,0.0006141940577835682,3.9483081372875094e-05,0.0014258365152442064,0.00019577091737390167,0.0016182903439033872,0.0,0.9961054875020591
174,3.75099143890408e-05,169820.69999999995,0.6895851743973026,1182.6585318531922,6.941874714251046e-08,2.8416355121237465e-08,8.368002811451025e-07,0.0006155699416000639,3.938540130401753e-05,0.0014298200630159545,0.00019700973754330518,0.0016137287017265872,0.0,0.9961035515194268
175,3.797320034419476e-05,169820.69999999995,0.6895851743973026,1182.6748477456,7.08414409833101e-08,2.8322547772279953e-08,8.323995953724223e-07,0.0006169543184006986,3.9289169075145604e-05,0.0014337913198776758,0.00019821939500966432,0.001609193228622174,0.0,0.9961016210054304
176,3.843648629934873e-05,169820.69999999992,0.6895851743973026,1182.6912037422237,7.226120847788679e-08,2.822776407153524e-08,8.278895913905354e-07,0.0006183469590358181,3.919436927114626e-05,0.001437750352183643,0.00019940040273500116,0.0016046836094054037,0.0,0.996099695928805
177,3.914122565540438e-05,169820.69999999992,0.6895851743973027,1182.7161573366132,7.441495704632027e-08,2.8082258723254258e-08,8.208442820226549e-07,0.0006204807515302746,3.905287195049819e-05,0.0014437494455691,0.00020114312136476287,0.0015978725619874854,0.0,0.9960967779061
178,3.984596501146003e-05,169820.69999999992,0.6895851743973026,1182.7411944156577,7.65610696518067e-08,2.7935843159236575e-08,8.136083996139012e-07,0.0006226323729180078,3.8914590689366154e-05,0.0014497206448696707,0.00020282246250152107,0.0015911195368333722,0.0,0.9960938722868755
179,4.0550704367515685e-05,169820.69999999992,0.6895851743973025,1182.766309625027,7.869912113210398e-08,2.7789205839359405e-08,8.06216180113087e-07,0.0006248010708334663,3.8779461892192316e-05,0.0014556641898276685,0.0002044401362209843,0.0015844234707079322,0.0,0.9960909789660107
180,4.125544372357134e-05,169820.69999999992,0.6895851743973025,1182.7914978033425,8.082875211580351e-08,2.764294995576052e-08,7.986993513351205e-07,0.000626986113899346,3.864741978039518e-05,0.0014615803210554312,0.00020599781404683642,0.0015777833198564835,0.0,0.996088097840308
181,4.196018307962699e-05,169820.69999999992,0.6895851743973027,1182.816753973274,8.294966265020904e-08,2.7497601922369677e-08,7.910872336877812e-07,0.000629186791248445,3.851839706488166e-05,0.001467469279330701,0.00020749712909742547,0.0015711980603018262,0.0,0.9960852288084585
182,4.2664922435682644e-05,169820.69999999992,0.6895851743973026,1182.8420733332023,8.506160627117601e-08,2.7353619213696975e-08,7.83406843278218e-07,0.0006314024120491833,3.8392325532057495e-05,0.0014733313049769409,0.00020893967630791427,0.0015646666880617397,0.0,0.9960823717710034
183,4.33696617917383e-05,169820.69999999992,0.6895851743973026,1182.8674512494842,8.716438453075961e-08,2.721139752273198e-08,7.756829970895756e-07,0.0006336323050355623,3.826913654001337e-05,0.0014791666373322402,0.00021032701273030106,0.0015581882192837499,0.0,0.9960795266302991
184,4.407440114779395e-05,169820.69999999992,0.6895851743973026,1182.8928832493916,8.925784202105719e-08,2.707127718557812e-08,7.679384203571574e-07,0.0006358758180421321,3.814876141383645e-05,0.001484975514317834,0.0002116606579211024,0.0015517616902867603,0.0,0.9960766932904788
185,4.47791405038496e-05,169820.69999999992,0.6895851743973026,1182.9183650146342,9.134186185916839e-08,2.69335489393821e-08,7.601938550270807e-07,0.0006381323175442373,3.803113175586927e-05,0.001490758172091152,0.00021294209440217809,0.0015453861575239806,0.0,0.9960738716574168
186,4.5483879859905255e-05,169820.69999999995,0.6895851743973027,1182.9438923753082,9.34163615611137e-08,2.6798459133013283e-08,7.524681676629166e-07,0.0006404011882037774,3.7916179698143004e-05,0.0014965148447572518,0.000214172768169697,0.0015390606974921962,0.0,0.9960710616386907
187,4.618861921596091e-05,169820.69999999995,0.6895851743973026,1182.9694613041813,9.548128925837648e-08,2.6666214462604722e-08,7.447784557702083e-07,0.000642681832420853,3.780383811215178e-05,0.0015022457641242024,0.000215354089237072,0.001532784406601328,0.0,0.9960682631435449
188,4.689335857201656e-05,169820.69999999995,0.6895851743973025,1182.99506791131,9.753662024283162e-08,2.6536986252536028e-08,7.371401521730511e-07,0.000644973669891726,3.769404077823119e-05,0.0015079511595004517,0.00021648743220940072,0.0015265564010063597,0.0,0.9960654760828551
189,4.7598097928072214e-05,169820.69999999992,0.6895851743973025,1183.0207084389792,9.958235382772084e-08,2.641091430299092e-08,7.295671271687533e-07,0.0006472761371734309,3.7586722516266206e-05,0.0015136312575326541,0.0002175741368874856,0.0015203758164032434,0.0,0.9960627003690916
190,4.830283728412787e-05,169820.69999999992,0.6895851743973026,1183.0463792569283,1.0161851049854226e-07,2.6288110349106627e-08,7.220717879956583e-07,0.0006495886872552609,3.74818192846592e-05,0.0015192862820773308,0.0002186155088948155,0.0015142418077952714,0.0,0.9960599359162838
191,4.900757664018352e-05,169820.6999999999,0.6895851743973027,1183.0720768578117,1.0364512932307789e-07,2.616866118227293e-08,7.146651751233837e-07,0.0006519107891373104,3.7379268255734645e-05,0.0015249164540984991,0.0002196128203197617,0.0015081535492375655,0.0,0.9960571826399854
192,4.971231599623917e-05,169820.69999999992,0.6895851743973026,1183.0977978528729,1.0566226559693534e-07,2.6052631469794473e-08,7.07357055051776e-07,0.0006542419274162668,3.727900787254569e-05,0.001530521991586511,0.00022056731036814334,0.0015021102335643877,0.0,0.99605444045724
193,5.0417055352294825e-05,169820.69999999995,0.6895851743973026,1183.1235389678134,1.0766998870813374e-07,2.594006629660362e-08,7.001560094706829e-07,0.0006565816018786521,3.718097788925221e-05,0.001536103109496028,0.00022148018602383078,0.0014961110721014308,0.0,0.9960517092865463
194,5.112179470835048e-05,169820.69999999995,0.6895851743973027,1183.1492970388506,1.0966838020519049e-07,2.5830993451813207e-08,6.930695206798394e-07,0.0006589293271016791,3.708511939708544e-05,0.0015416600197011693,0.00022235262271518404,0.0014901552943651503,0.0,0.9960489890478255
195,5.182653406440613e-05,169820.6999999999,0.6895851743973025,1183.1750690089448,1.1165753205143472e-07,2.5725425486116103e-08,6.861040531632773e-07,0.0006612846320618443,3.699137483871628e-05,0.0015471929309650609,0.00022318576498440846,0.0014842421477519654,0.0,0.9960462796623873
196,5.2531273420461784e-05,169820.69999999992,0.6895851743973026,1183.200851924182,1.136375450485757e-07,2.5623361565013132e-08,6.792651312394033e-07,0.0006636470597513415,3.689968801373891e-05,0.001552702048921093,0.0002239807271570361,0.0014783708972200677,0.0,0.9960435810528989
197,5.323601277651744e-05,169820.69999999995,0.6895851743973027,1183.2266429302988,1.1560852741497031e-07,2.552478913810171e-08,6.725574127673279e-07,0.0006660161668023668,3.6810004077081034e-05,0.0015581875760640642,0.00022473859400957622,0.001472540824965732,0.0,0.996040893143352
198,5.394075213257309e-05,169820.69999999992,0.6895851743973025,1183.2524392693429,1.1757059350615173e-07,2.542968544085977e-08,6.659847589402628e-07,0.0006683915231193716,3.672226953147922e-05,0.0015636497117500153,0.00022546042143399436,0.0014667512300954343,0.0,0.9960382158590319
199,5.464549148862874e-05,169820.69999999992,0.6895851743973026,1183.2782382764628,1.195238626659866e-07,2.5338018844187708e-08,6.59550300220489e-07,0.0006707727115193023,3.6636432215050615e-05,0.0015690886522036584,0.00022614723709778067,0.0014610014282949817,0.0,0.9960355491264874
200,5.5350230844684395e-05,169820.6999999999,0.6895851743973026,1183.3040373768183,1.2146845819715275e-07,2.5249750066616512e-08,6.532564984825829e-07,0.000673159327379833,3.6552441285043844e-05,0.001574504590532229,0.0002268000410983446,0.0014552907514969124,0.0,0.9960328928735008
