,,,,,,time,pressure,mass,temperature,H2,H,O,O2,OH,H2O,HO2,H2O2,N2,AR,Absorbance
,,,,,,2.05E-05,169820.7,0.689585174397303,1182.08454409906,1.92E-08,2.66E-08,7.93E-07,0.000570744945267,4.47E-05,0.001274208340984,0.000130989269557,0.001799971376225,0,0.996178524887188,0.10988
,,,,,,2.09E-05,169820.7,0.689585174397303,1182.09379609858,2.01E-08,2.69E-08,8.02E-07,0.000571347605105,4.47E-05,0.001277545297682,0.00013311384921,0.001795597362968,0,0.996176887261757,0.110427
,,,,,,2.12E-05,169820.7,0.689585174397303,1182.10314516632,2.11E-08,2.72E-08,8.11E-07,0.000571961778163,4.46E-05,0.001280877537062,0.000135211145788,0.001791242896427,0,0.99617525339394,0.110965
,,,,,,2.16E-05,169820.7,0.689585174397303,1182.11258863851,2.20E-08,2.75E-08,8.20E-07,0.000572587335648,4.45E-05,0.001284204831019,0.000137281182814,0.001786908062311,0,0.996173623264486,0.111496
,,,,,,2.19E-05,169820.7,0.689585174397303,1182.1221239673,2.29E-08,2.78E-08,8.27E-07,0.000573224147766,4.45E-05,0.001287526970908,0.000139324004749,0.001782592926448,0,0.996171996854152,0.112017
,,,,,,2.23E-05,169820.7,0.689585174397303,1182.13174871316,2.39E-08,2.81E-08,8.35E-07,0.000573872083874,4.44E-05,0.001290843766133,0.000141339675312,0.001778297536317,0,0.99617037414372,0.112531
,,,,,,2.26E-05,169820.7,0.689585174397303,1182.14146053792,2.49E-08,2.83E-08,8.42E-07,0.000574531012634,4.43E-05,0.001294155042834,0.000143328275916,0.00177402192247,0,0.996168755114009,0.113036
,,,,,,2.30E-05,169820.7,0.689585174397303,1182.15125719818,2.59E-08,2.85E-08,8.48E-07,0.000575200802147,4.42E-05,0.00129746064267,0.000145289904218,0.001769766099849,0,0.996167139745886,0.113533
,,,,,,2.33E-05,169820.7,0.689585174397303,1182.16113653926,2.69E-08,2.87E-08,8.55E-07,0.000575881320079,4.42E-05,0.001300760421683,0.000147224672776,0.001765530069016,0,0.996165528020273,0.114022
,,,,,,2.37E-05,169820.7,0.689585174397303,1182.17109648951,2.79E-08,2.89E-08,8.60E-07,0.000576572433779,4.41E-05,0.001304054249242,0.000149132707799,0.001761313817293,0,0.996163919918165,0.114502
,,,,,,2.40E-05,169820.7,0.689585174397303,1182.18113505506,2.89E-08,2.91E-08,8.66E-07,0.000577274010385,4.40E-05,0.001307342007066,0.000151014147987,0.001757117319814,0,0.996162315420629,0.114974
,,,,,,2.44E-05,169820.7,0.689585174397303,1182.19125031493,3.00E-08,2.93E-08,8.71E-07,0.000577985916929,4.39E-05,0.001310623588306,0.000152869143452,0.001752940540513,0,0.996160714508818,0.115438
,,,,,,2.47E-05,169820.7,0.689585174397303,1182.20144041645,3.10E-08,2.94E-08,8.75E-07,0.000578708020422,4.39E-05,0.001313898896704,0.000154697854723,0.001748783433029,0,0.996159117163978,0.115894
,,,,,,2.51E-05,169820.7,0.689585174397303,1182.21170357107,3.21E-08,2.95E-08,8.80E-07,0.000579440187948,4.38E-05,0.001317167845804,0.000156500451818,0.001744645941558,0,0.996157523367451,0.116343
,,,,,,2.54E-05,169820.7,0.689585174397303,1182.22203805038,3.31E-08,2.96E-08,8.84E-07,0.00058018228674,4.37E-05,0.001320430358222,0.000158277113381,0.00174052800163,0,0.996155933100688,0.116783
,,,,,,2.58E-05,169820.7,0.689585174397303,1182.23244218253,3.42E-08,2.98E-08,8.87E-07,0.000580934184251,4.36E-05,0.001323686364966,0.000160028025888,0.001736429540845,0,0.996154346345243,0.117215
,,,,,,2.62E-05,169820.7,0.689585174397303,1182.24291434875,3.53E-08,2.98E-08,8.90E-07,0.000581695748229,4.35E-05,0.001326935804807,0.000161753382901,0.001732350479541,0,0.996152763082792,0.117639
,,,,,,2.65E-05,169820.7,0.689585174397303,1182.2534529803,3.64E-08,2.99E-08,8.93E-07,0.000582466846778,4.35E-05,0.001330178623694,0.000163453384383,0.001728290731429,0,0.996151183295126,0.118056
,,,,,,2.69E-05,169820.7,0.689585174397303,1182.26405655546,3.75E-08,3.00E-08,8.96E-07,0.000583247348414,4.34E-05,0.001333414774212,0.000165128236061,0.001724250204166,0,0.996149606964162,0.118465
,,,,,,2.72E-05,169820.7,0.689585174397303,1182.27472359687,3.86E-08,3.01E-08,8.98E-07,0.000584037122126,4.33E-05,0.001336644215078,0.000166778148833,0.001720228799901,0,0.996148034071944,0.118866
,,,,,,2.76E-05,169820.7,0.689585174397303,1182.28545266902,3.97E-08,3.01E-08,9.00E-07,0.000584836037424,4.32E-05,0.001339866910672,0.000168403338217,0.001716226415773,0,0.996146464600644,0.11926
,,,,,,2.79E-05,169820.7,0.689585174397303,1182.29624237585,4.08E-08,3.02E-08,9.02E-07,0.000585643964384,4.32E-05,0.001343082830607,0.000170004023844,0.001712242944372,0,0.996144898532571,0.119646
,,,,,,2.83E-05,169820.7,0.689585174397303,1182.30709135869,4.19E-08,3.02E-08,9.03E-07,0.0005864607737,4.31E-05,0.001346291949324,0.000171580428985,0.001708278274174,0,0.996143335850167,0.120025
,,,,,,2.86E-05,169820.7,0.689585174397303,1182.31799829414,4.30E-08,3.02E-08,9.04E-07,0.000587286336717,4.30E-05,0.001349494245722,0.000173132780111,0.00170433228994,0,0.996141776536015,0.120397
,,,,,,2.90E-05,169820.7,0.689585174397303,1182.3289618923,4.41E-08,3.02E-08,9.05E-07,0.000588120525474,4.29E-05,0.00135268970281,0.000174661306488,0.00170040487308,0,0.996140220572836,0.120761
,,,,,,2.93E-05,169820.7,0.689585174397303,1182.33998089496,4.52E-08,3.02E-08,9.05E-07,0.000588963212738,4.28E-05,0.001355878307389,0.000176166239795,0.001696495902003,0,0.996138667943495,0.121118
,,,,,,2.97E-05,169820.7,0.689585174397303,1182.35105407407,4.64E-08,3.03E-08,9.06E-07,0.000589814272038,4.28E-05,0.001359060049755,0.000177647813782,0.001692605252431,0,0.996137118630998,0.121468
,,,,,,3.02E-05,169820.7,0.689585174397303,1182.36791945729,4.81E-08,3.02E-08,9.06E-07,0.000591118440554,4.27E-05,0.001363864177933,0.000179847006715,0.001686749340941,0,0.996134779225563,0.121984
,,,,,,3.07E-05,169820.7,0.689585174397303,1182.38490223821,4.98E-08,3.02E-08,9.05E-07,0.000592441079324,4.25E-05,0.001368652552338,0.000181994017957,0.001680934687234,0,0.996132447326709,0.122485
,,,,,,3.13E-05,169820.7,0.689585174397303,1182.40199850502,5.15E-08,3.02E-08,9.04E-07,0.000593781760315,4.24E-05,0.001373425176868,0.000184089676133,0.001675160833606,0,0.996130122877375,0.12297
,,,,,,3.18E-05,169820.7,0.689585174397303,1182.41920447029,5.32E-08,3.02E-08,9.03E-07,0.000595140060197,4.23E-05,0.001378182067525,0.00018613481333,0.001669427314956,0,0.996127805821283,0.123439
,,,,,,3.23E-05,169820.7,0.689585174397303,1182.43651646318,5.50E-08,3.01E-08,9.01E-07,0.000596515560505,4.22E-05,0.001382923250987,0.000188130263395,0.001663733660323,0,0.996125496102929,0.123894
,,,,,,3.29E-05,169820.7,0.689585174397303,1182.45393092228,5.67E-08,3.00E-08,8.99E-07,0.000597907847784,4.21E-05,0.001387648763298,0.000190076860389,0.001658079394297,0,0.996123193667594,0.124333
,,,,,,3.34E-05,169820.7,0.689585174397303,1182.47144438906,5.84E-08,3.00E-08,8.96E-07,0.000599316513723,4.20E-05,0.001392358648689,0.000191975437175,0.001652464038288,0,0.996120898461338,0.124758
,,,,,,3.39E-05,169820.7,0.689585174397303,1182.48905350222,6.02E-08,2.99E-08,8.93E-07,0.000600741155263,4.19E-05,0.00139705295855,0.000193826824199,0.00164688711164,0,0.996118610431004,0.125168
,,,,,,3.45E-05,169820.7,0.689585174397303,1182.50675499252,6.19E-08,2.98E-08,8.90E-07,0.000602181374697,4.18E-05,0.001401731750514,0.000195631848411,0.001641348132611,0,0.996116329524209,0.125565
,,,,,,3.50E-05,169820.7,0.689585174397303,1182.52454567826,6.36E-08,2.97E-08,8.86E-07,0.000603636779751,4.17E-05,0.00140639508766,0.000197391332308,0.001635846619241,0,0.996114055689342,0.125947
,,,,,,3.55E-05,169820.7,0.689585174397303,1182.5424224611,6.53E-08,2.96E-08,8.82E-07,0.000605106983656,4.16E-05,0.00141104303778,0.000199106093074,0.001630382090137,0,0.996111788875564,0.126316
,,,,,,3.61E-05,169820.7,0.689585174397303,1182.56038232231,6.71E-08,2.95E-08,8.78E-07,0.000606591605211,4.15E-05,0.001415675672736,0.00020077694182,0.001624954065169,0,0.996109529032797,0.126672
,,,,,,3.66E-05,169820.7,0.689585174397303,1182.57842231939,6.88E-08,2.94E-08,8.74E-07,0.000608090268828,4.14E-05,0.001420293067889,0.000202404682913,0.001619562066087,0,0.99610727611172,0.127015
,,,,,,3.71E-05,169820.7,0.689585174397303,1182.59653958296,7.05E-08,2.93E-08,8.69E-07,0.000609602604574,4.13E-05,0.001424895301591,0.000203990113389,0.00161420561706,0,0.996105030063763,0.127344
,,,,,,3.77E-05,169820.7,0.689585174397303,1182.61473131405,7.22E-08,2.92E-08,8.65E-07,0.000611128248197,4.12E-05,0.001429482454735,0.000205534022439,0.001608884245162,0,0.996102790841097,0.127662
,,,,,,3.82E-05,169820.7,0.689585174397303,1182.63299478146,7.40E-08,2.91E-08,8.60E-07,0.000612666841151,4.11E-05,0.001434054610357,0.000207037190949,0.001603597480796,0,0.996100558396633,0.127966
,,,,,,3.87E-05,169820.7,0.689585174397303,1182.65132731949,7.57E-08,2.90E-08,8.55E-07,0.000614218030607,4.10E-05,0.001438611853275,0.000208500391106,0.001598344858069,0,0.996098332684004,0.128259
,,,,,,3.93E-05,169820.7,0.689585174397303,1182.66972632577,7.74E-08,2.89E-08,8.50E-07,0.000615781469458,4.09E-05,0.001443154269776,0.000209924386054,0.001593125915126,0,0.996096113657564,0.12854
,,,,,,3.98E-05,169820.7,0.689585174397303,1182.68818925925,7.91E-08,2.88E-08,8.44E-07,0.000617356816319,4.09E-05,0.001447681947335,0.000211309929595,0.001587940194441,0,0.99609390127238,0.12881
,,,,,,4.03E-05,169820.7,0.689585174397303,1182.70671363841,8.08E-08,2.87E-08,8.39E-07,0.000618943735516,4.08E-05,0.001452194974365,0.000212657765938,0.001582787243066,0,0.996091695484215,0.129068
,,,,,,4.09E-05,169820.7,0.689585174397303,1182.72529703949,8.25E-08,2.86E-08,8.34E-07,0.000620541897074,4.07E-05,0.001456693439993,0.000213968629482,0.001577666612859,0,0.996089496249529,0.129314
,,,,,,4.14E-05,169820.7,0.689585174397303,1182.74393709497,8.42E-08,2.85E-08,8.28E-07,0.000622150976698,4.06E-05,0.00146117743387,0.000215243244629,0.001572577860673,0,0.99608730352546,0.12955
,,,,,,4.19E-05,169820.7,0.689585174397303,1182.76263149198,8.59E-08,2.84E-08,8.23E-07,0.000623770655746,4.05E-05,0.001465647045988,0.000216482325641,0.001567520548521,0,0.996085117269824,0.129775
,,,,,,4.27E-05,169820.7,0.689585174397303,1182.79105092401,8.84E-08,2.82E-08,8.14E-07,0.000626243871487,4.04E-05,0.00147239105625,0.000218293338276,0.001559917939484,0,0.996081817447707,0.130097
,,,,,,4.35E-05,169820.7,0.689585174397303,1182.81958226918,9.10E-08,2.81E-08,8.06E-07,0.000628739632511,4.03E-05,0.001479102580292,0.000220026813734,0.001552385014696,0,0.996078532234314,0.130394
,,,,,,4.43E-05,169820.7,0.689585174397303,1182.84821816046,9.35E-08,2.79E-08,7.97E-07,0.000631256904026,4.02E-05,0.001485781931082,0.000221685099207,0.001544920322979,0,0.996075261491486,0.13067
,,,,,,4.51E-05,169820.7,0.689585174397303,1182.87695148507,9.60E-08,2.77E-08,7.88E-07,0.00063379468001,4.01E-05,0.001492429420138,0.000223270486478,0.001537522443078,0,0.996072005084351,0.130923
,,,,,,4.59E-05,169820.7,0.689585174397303,1182.90577537584,9.85E-08,2.76E-08,7.80E-07,0.000636351982817,4.00E-05,0.001499045356887,0.000224785211864,0.001530189984047,0,0.996068762881244,0.131156
,,,,,,4.68E-05,169820.7,0.689585174397303,1182.93468320283,1.01E-07,2.75E-08,7.71E-07,0.000638927862745,3.99E-05,0.001505630048114,0.000226231456291,0.001522921585518,0,0.996065534753626,0.131367
,,,,,,4.76E-05,169820.7,0.689585174397303,1182.96366856537,1.03E-07,2.73E-08,7.63E-07,0.000641521397591,3.98E-05,0.001512183797485,0.0002276113455,0.001515715917863,0,0.996062320576012,0.131559
,,,,,,4.84E-05,169820.7,0.689585174397303,1182.99272528445,1.06E-07,2.72E-08,7.55E-07,0.000644131692172,3.97E-05,0.001518706905168,0.00022892695042,0.001508571682232,0,0.996059120225883,0.131732
,,,,,,4.92E-05,169820.7,0.689585174397303,1183.02184739561,1.08E-07,2.70E-08,7.47E-07,0.000646757877822,3.96E-05,0.001525199667531,0.000230180287658,0.001501487610479,0,0.996055933583618,0.131886
,,,,,,5.00E-05,169820.7,0.689585174397303,1183.0510291419,1.11E-07,2.69E-08,7.39E-07,0.000649399111877,3.95E-05,0.001531662376898,0.000231373320092,0.001494462465009,0,0.996052760532411,0.132023
,,,,,,5.08E-05,169820.7,0.689585174397303,1183.08026496726,1.13E-07,2.68E-08,7.31E-07,0.000652054577145,3.94E-05,0.00153809532134,0.000232507957537,0.001487495038573,0,0.996049600958199,0.132141
,,,,,,5.16E-05,169820.7,0.689585174397303,1183.10954950992,1.16E-07,2.67E-08,7.23E-07,0.000654723481368,3.93E-05,0.00154449878451,0.000233586057472,0.001480584153994,0,0.996046454749586,0.132244
,,,,,,5.24E-05,169820.7,0.689585174397303,1183.13887759616,1.18E-07,2.66E-08,7.15E-07,0.000657405056673,3.92E-05,0.001550873045511,0.000234609425844,0.001473728663853,0,0.996043321797768,0.13233
,,,,,,5.32E-05,169820.7,0.689585174397303,1183.16824423422,1.20E-07,2.64E-08,7.08E-07,0.00066009855902,3.91E-05,0.001557218378803,0.000235579817911,0.00146692745011,0,0.996040201996466,0.1324
,,,,,,5.40E-05,169820.7,0.689585174397303,1183.19764460842,1.23E-07,2.63E-08,7.01E-07,0.000662803267645,3.90E-05,0.001563535054129,0.000236498939138,0.001460179423707,0,0.996037095241849,0.132455
,,,,,,5.48E-05,169820.7,0.689585174397303,1183.2270740734,1.25E-07,2.62E-08,6.94E-07,0.000665518484499,3.90E-05,0.001569823336466,0.00023736844612,0.001453483524126,0,0.996034001432466,0.132495
,,,,,,5.56E-05,169820.7,0.689585174397303,1183.25652814859,1.28E-07,2.61E-08,6.87E-07,0.000668243533697,3.89E-05,0.001576083485993,0.000238189947534,0.001446838718932,0,0.996030920469183,0.132522
,,,,,,5.64E-05,169820.7,0.689585174397303,1183.28600251283,1.30E-07,2.61E-08,6.80E-07,0.000670977760954,3.88E-05,0.001582315758077,0.000238965005112,0.00144024400328,0,0.996027852255108,0.132534
,,,,,,5.72E-05,169820.7,0.689585174397303,1183.3154929991,1.32E-07,2.60E-08,6.74E-07,0.000673720533039,3.87E-05,0.001588520403274,0.000239695134639,0.001433698399415,0,0.996024796695531,0.132534
,,,,,,5.80E-05,169820.7,0.689585174397303,1183.3449955895,1.35E-07,2.59E-08,6.68E-07,0.000676471237222,3.87E-05,0.001594697667344,0.000240381806953,0.001427200956149,0,0.996021753697859,0.132521
,,,,,,5.89E-05,169820.7,0.689585174397303,1183.37450641029,1.37E-07,2.58E-08,6.62E-07,0.000679229280732,3.86E-05,0.001600847791273,0.000241026448962,0.001420750748328,0,0.996018723171552,0.132495
,,,,,,5.97E-05,169820.7,0.689585174397303,1183.40402172717,1.39E-07,2.57E-08,6.56E-07,0.00068199409022,3.85E-05,0.00160697101131,0.00024163044466,0.001414346876291,0,0.996015705028065,0.132458
,,,,,,6.05E-05,169820.7,0.689585174397303,1183.43353794063,1.42E-07,2.57E-08,6.50E-07,0.000684765111231,3.85E-05,0.001613067559007,0.000242195136149,0.001407988465315,0,0.996012699180783,0.132409
,,,,,,6.13E-05,169820.7,0.689585174397303,1183.46305158145,1.44E-07,2.56E-08,6.45E-07,0.000687541807678,3.84E-05,0.001619137661273,0.00024272182466,0.001401674665067,0,0.996009705544969,0.13235
,,,,,,6.21E-05,169820.7,0.689585174397303,1183.49255930642,1.46E-07,2.55E-08,6.39E-07,0.000690323661329,3.83E-05,0.001625181540428,0.000243211771566,0.001395404649037,0,0.996006724037704,0.132279
,,,,,,6.29E-05,169820.7,0.689585174397303,1183.52205789411,1.48E-07,2.55E-08,6.34E-07,0.000693110171306,3.83E-05,0.001631199414266,0.000243666199393,0.001389177613984,0,0.996003754577832,0.132199
,,,,,,6.37E-05,169820.7,0.689585174397303,1183.55154424078,1.51E-07,2.54E-08,6.29E-07,0.000695900853581,3.82E-05,0.001637191496121,0.000244086292824,0.001382992779373,0,0.996000797085906,0.132108
,,,,,,6.45E-05,169820.7,0.689585174397303,1183.5810153565,1.53E-07,2.54E-08,6.25E-07,0.000698695240498,3.82E-05,0.001643157994942,0.00024447319969,0.001376849386817,0,0.995997851484138,0.132008
,,,,,,6.53E-05,169820.7,0.689585174397303,1183.61046836131,1.55E-07,2.53E-08,6.20E-07,0.000701492880288,3.81E-05,0.001649099115365,0.000244828031952,0.001370746699519,0,0.995994917696346,0.131899
,,,,,,6.61E-05,169820.7,0.689585174397303,1183.63990048151,1.57E-07,2.53E-08,6.16E-07,0.000704293336607,3.81E-05,0.00165501505779,0.000245151866676,0.001364684001721,0,0.995991995647901,0.131781
,,,,,,6.69E-05,169820.7,0.689585174397303,1183.66930904615,1.60E-07,2.52E-08,6.11E-07,0.00070709618808,3.80E-05,0.001660906018464,0.00024544574698,0.001358660598156,0,0.995989085265688,0.131655
,,,,,,6.77E-05,169820.7,0.689585174397303,1183.69869148357,1.62E-07,2.52E-08,6.07E-07,0.000709901027849,3.80E-05,0.001666772189563,0.000245710682986,0.001352675813505,0,0.995986186478049,0.13152
,,,,,,6.85E-05,169820.7,0.689585174397303,1183.72804531802,1.64E-07,2.52E-08,6.04E-07,0.000712707463143,3.79E-05,0.001672613759274,0.000245947652739,0.001346728991862,0,0.995983299214744,0.131377
,,,,,,6.93E-05,169820.7,0.689585174397303,1183.75736816651,1.66E-07,2.51E-08,6.00E-07,0.000715515114845,3.79E-05,0.001678430911883,0.000246157603123,0.001340819496203,0,0.995980423406906,0.131227
,,,,,,7.01E-05,169820.7,0.689585174397303,1183.78665773564,1.68E-07,2.51E-08,5.96E-07,0.000718323617083,3.78E-05,0.00168422382786,0.000246341450752,0.001334946707867,0,0.995977558986994,0.131069
,,,,,,7.10E-05,169820.7,0.689585174397303,1183.81591181861,1.71E-07,2.51E-08,5.93E-07,0.00072113261682,3.78E-05,0.001689992683946,0.000246500082847,0.001329110026041,0,0.995974705888756,0.130904
,,,,,,7.18E-05,169820.7,0.689585174397303,1183.84512829231,1.73E-07,2.51E-08,5.90E-07,0.000723941773461,3.77E-05,0.001695737653238,0.000246634358099,0.001323308867255,0,0.995971864047187,0.130733
,,,,,,7.26E-05,169820.7,0.689585174397303,1183.8743051145,1.75E-07,2.50E-08,5.86E-07,0.000726750758466,3.77E-05,0.001701458905282,0.000246745107507,0.001317542664888,0,0.99596903339849,0.130555
,,,,,,7.34E-05,169820.7,0.689585174397303,1183.9034403211,1.77E-07,2.50E-08,5.83E-07,0.000729559254976,3.76E-05,0.001707156606155,0.000246833135202,0.001311810868681,0,0.995966213880034,0.13037
,,,,,,7.46E-05,169820.7,0.689585174397303,1183.94716266078,1.80E-07,2.50E-08,5.79E-07,0.00073378024239,3.76E-05,0.001715679134169,0.000246924425519,0.001303256693951,0,0.995961995545609,0.130082
,,,,,,7.58E-05,169820.7,0.689585174397303,1183.99078056543,1.84E-07,2.50E-08,5.75E-07,0.000737998445297,3.75E-05,0.001724149330475,0.00024696864362,0.001294777339434,0,0.995957802028116,0.129781
,,,,,,7.70E-05,169820.7,0.689585174397303,1184.03428827855,1.87E-07,2.50E-08,5.71E-07,0.000742212924878,3.75E-05,0.001732567717922,0.000246968203912,0.001286371129352,0,0.995953633128518,0.129467
,,,,,,7.82E-05,169820.7,0.689585174397303,1184.07768038016,1.90E-07,2.49E-08,5.68E-07,0.000746422793161,3.74E-05,0.001740934803824,0.000246925403152,0.001278036459841,0,0.995949488652869,0.129142
,,,,,,7.94E-05,169820.7,0.689585174397303,1184.12095177002,1.93E-07,2.49E-08,5.65E-07,0.000750627210611,3.74E-05,0.001749251080592,0.000246842425865,0.001269771795708,0,0.995945368412072,0.128806
,,,,,,8.07E-05,169820.7,0.689585174397303,1184.16409765154,1.96E-07,2.49E-08,5.62E-07,0.000754825383802,3.73E-05,0.001757517026348,0.00024672134958,0.00126157566729,0,0.995941272221649,0.128461
,,,,,,8.19E-05,169820.7,0.689585174397303,1184.20711351648,1.99E-07,2.49E-08,5.59E-07,0.000759016563196,3.73E-05,0.00176573310553,0.000246564149867,0.001253446667416,0,0.995937199901526,0.128105
,,,,,,8.31E-05,169820.7,0.689585174397303,1184.24999513042,2.03E-07,2.49E-08,5.56E-07,0.000763200041016,3.72E-05,0.001773899769472,0.000246372705163,0.001245383448505,0,0.995933151275822,0.127741
,,,,,,8.43E-05,169820.7,0.689585174397303,1184.29273851899,2.06E-07,2.50E-08,5.54E-07,0.000767375149221,3.72E-05,0.001782017456973,0.000246148801386,0.001237384719776,0,0.995929126172653,0.127368
,,,,,,8.55E-05,169820.7,0.689585174397303,1184.33533995487,2.09E-07,2.50E-08,5.52E-07,0.000771541257567,3.71E-05,0.001790086594845,0.000245894136359,0.001229449244569,0,0.995925124423942,0.126988
,,,,,,8.67E-05,169820.7,0.689585174397303,1184.37779594526,2.12E-07,2.50E-08,5.50E-07,0.000775697771761,3.71E-05,0.001798107598438,0.000245610324047,0.001221575837787,0,0.995921145865245,0.1266
,,,,,,8.79E-05,169820.7,0.689585174397303,1184.42010322012,2.15E-07,2.50E-08,5.48E-07,0.000779844131694,3.70E-05,0.001806080872155,0.000245298898608,0.001213763363432,0,0.995917190335576,0.126205
,,,,,,8.91E-05,169820.7,0.689585174397303,1184.46225872087,2.18E-07,2.50E-08,5.46E-07,0.00078397980975,3.70E-05,0.001814006809937,0.000244961318271,0.001206010732255,0,0.995913257677248,0.125803
,,,,,,9.04E-05,169820.7,0.689585174397303,1184.50425958972,2.21E-07,2.50E-08,5.45E-07,0.000788104309202,3.70E-05,0.001821885795736,0.000244598969037,0.001198316899512,0,0.99590934773572,0.125396
,,,,,,9.16E-05,169820.7,0.689585174397303,1184.54610315953,2.24E-07,2.51E-08,5.43E-07,0.000792217162682,3.69E-05,0.001829718203969,0.000244213168208,0.001190680862813,0,0.995905460359448,0.124983
,,,,,,9.28E-05,169820.7,0.689585174397303,1184.58778694416,2.27E-07,2.51E-08,5.42E-07,0.000796317930717,3.69E-05,0.001837504399949,0.000243805167758,0.001183101660073,0,0.99590159539975,0.124565
,,,,,,9.40E-05,169820.7,0.689585174397303,1184.62930862928,2.30E-07,2.51E-08,5.41E-07,0.00080040620034,3.68E-05,0.0018452447403,0.000243376157555,0.001175578367559,0,0.995897752710673,0.124141
,,,,,,9.58E-05,169820.7,0.689585174397303,1184.69134309355,2.35E-07,2.52E-08,5.39E-07,0.000806520298466,3.68E-05,0.001856781273523,0.000242695019701,0.00116438543322,0,0.995892024539067,0.123497
,,,,,,9.76E-05,169820.7,0.689585174397303,1184.7530006712,2.39E-07,2.52E-08,5.38E-07,0.000812604138847,3.67E-05,0.001868216358674,0.000241972646285,0.001153313693401,0,0.995886345777194,0.122844
,,,,,,9.95E-05,169820.7,0.689585174397303,1184.81427545471,2.44E-07,2.53E-08,5.37E-07,0.000818656621322,3.67E-05,0.001879551104236,0.000241212366167,0.001142360453546,0,0.995880715962011,0.122183
,,,,,,0.000101278785702,169820.7,0.689585174397303,1184.87516220913,2.48E-07,2.53E-08,5.37E-07,0.000824676749847,3.67E-05,0.00189078658374,0.000240417263384,0.001131523170869,0,0.995875134641478,0.121515
,,,,,,0.000103099818029,169820.7,0.689585174397303,1184.93565632161,2.52E-07,2.54E-08,5.36E-07,0.000830663624769,3.66E-05,0.001901923838116,0.00023959019508,0.001120799443433,0,0.995869601373839,0.12084
,,,,,,0.000104920850356,169820.7,0.689585174397303,1184.99575375397,2.57E-07,2.55E-08,5.36E-07,0.000836616435565,3.66E-05,0.001912963877887,0.000238733808351,0.001110186999885,0,0.995864115726948,0.12016
,,,,,,0.000106741882683,169820.7,0.689585174397303,1185.05545099858,2.61E-07,2.56E-08,5.35E-07,0.000842534454067,3.65E-05,0.001923907685235,0.000237850555958,0.001099683689894,0,0.995858677277651,0.119474
,,,,,,0.00010856291501,169820.7,0.689585174397303,1185.11474503767,2.65E-07,2.56E-08,5.35E-07,0.000848417028228,3.65E-05,0.001934756215891,0.00023694271081,0.001089287475322,0,0.995853285611203,0.118785
,,,,,,0.000110383947337,169820.7,0.689585174397303,1185.173633306,2.70E-07,2.57E-08,5.36E-07,0.000854263576377,3.64E-05,0.001945510400887,0.000236012379296,0.001078996422112,0,0.99584794032075,0.118092
,,,,,,0.000112204979665,169820.7,0.689585174397303,1185.23211365619,2.74E-07,2.58E-08,5.36E-07,0.000860073581896,3.64E-05,0.001956171148172,0.000235061513642,0.001068808692766,0,0.995842641006841,0.117397
,,,,,,0.000114026011992,169820.7,0.689585174397303,1185.29018432656,2.78E-07,2.59E-08,5.36E-07,0.000865846588272,3.64E-05,0.001966739344118,0.000234091923393,0.001058722539355,0,0.995837387276974,0.116698
,,,,,,0.000115847044319,169820.7,0.689585174397303,1185.34784391121,2.83E-07,2.60E-08,5.37E-07,0.000871582194511,3.63E-05,0.001977215854909,0.000233105286058,0.00104873629704,0,0.995832178745185,0.115998
,,,,,,0.000117668076646,169820.7,0.689585174397303,1185.4050913325,2.87E-07,2.60E-08,5.37E-07,0.000877280050898,3.63E-05,0.001987601527829,0.000232103156945,0.001038848378098,0,0.99582701503166,0.115297
,,,,,,0.000119489108973,169820.7,0.689585174397303,1185.46192581553,2.91E-07,2.61E-08,5.38E-07,0.00088293985508,3.63E-05,0.001997897192447,0.000231086978244,0.001029057266391,0,0.995821895762384,0.114594
,,,,,,0.0001213101413,169820.7,0.689585174397303,1185.5183468646,2.95E-07,2.62E-08,5.39E-07,0.000888561348445,3.62E-05,0.002008103661718,0.000230058087432,0.001019361512264,0,0.995816820568813,0.113891
,,,,,,0.000123131173627,169820.7,0.689585174397303,1185.57435424132,2.99E-07,2.63E-08,5.40E-07,0.000894144312764,3.62E-05,0.002018221732992,0.000229017725051,0.001009759727815,0,0.995811789087575,0.113188
,,,,,,0.000124952205954,169820.7,0.689585174397303,1185.62994794443,3.03E-07,2.64E-08,5.41E-07,0.000899688567084,3.62E-05,0.002028252188953,0.00022796704191,0.001000250582522,0,0.995806800960189,0.112484
,,,,,,0.000126773238281,169820.7,0.689585174397303,1185.68512819106,3.07E-07,2.65E-08,5.42E-07,0.000905193964859,3.61E-05,0.002038195798487,0.000226907105732,0.000990832799205,0,0.99580185583281,0.111781
,,,,,,0.000128594270608,169820.7,0.689585174397303,1185.7398953995,3.12E-07,2.66E-08,5.43E-07,0.000910660391296,3.61E-05,0.002048053317477,0.000225838907309,0.000981505150296,0,0.995796953355993,0.111079
,,,,,,0.000130415302935,169820.7,0.689585174397303,1185.79425017318,3.16E-07,2.67E-08,5.44E-07,0.000916087760896,3.61E-05,0.002057825489547,0.000224763366179,0.000972266454383,0,0.995792093184472,0.110378
,,,,,,0.000132236335262,169820.7,0.689585174397303,1185.84819328586,3.20E-07,2.68E-08,5.45E-07,0.00092147601519,3.60E-05,0.002067513046737,0.00022368133589,0.00096311557303,0,0.995787274976962,0.109677
