,,,,,,time,pressure,mass,temperature,H2,H,O,O2,OH,H2O,HO2,H2O2,N2,AR,Absorbance
,,,,,,2.05E-05,169820.7,0.689585174397303,1182.08454262954,1.92E-08,2.66E-08,7.93E-07,0.000570744848154,4.47E-05,0.001274207439548,0.000130988565312,0.001799972674024,0,0.996178525380905,0.10988
,,,,,,2.09E-05,169820.7,0.689585174397303,1182.09379467172,2.01E-08,2.69E-08,8.02E-07,0.000571347508929,4.47E-05,0.001277544394877,0.000133113141692,0.001795598667448,0,0.996176887759798,0.110427
,,,,,,2.12E-05,169820.7,0.689585174397303,1182.10314378583,2.11E-08,2.72E-08,8.11E-07,0.000571961683059,4.46E-05,0.00128087663333,0.000135210435174,0.001791244207255,0,0.996175253896287,0.110965
,,,,,,2.16E-05,169820.7,0.689585174397303,1182.11258730797,2.20E-08,2.75E-08,8.20E-07,0.000572587241741,4.45E-05,0.001284203926799,0.000137280469299,0.001786909379148,0,0.996173623771118,0.111495
,,,,,,2.19E-05,169820.7,0.689585174397303,1182.12212269017,2.29E-08,2.78E-08,8.27E-07,0.000573224055167,4.45E-05,0.001287526066633,0.000139323288548,0.001782594248948,0,0.99617199736505,0.112017
,,,,,,2.23E-05,169820.7,0.689585174397303,1182.1317474928,2.39E-08,2.81E-08,8.35E-07,0.000573871992684,4.44E-05,0.001290842862231,0.000141338956657,0.001778298864128,0,0.996170374658865,0.112531
,,,,,,2.26E-05,169820.7,0.689585174397303,1182.14145937755,2.49E-08,2.83E-08,8.42E-07,0.000574530922941,4.43E-05,0.001294154139728,0.000143327555061,0.00177402325523,0,0.996168755633382,0.113036
,,,,,,2.30E-05,169820.7,0.689585174397303,1182.15125610088,2.59E-08,2.85E-08,8.48E-07,0.000575200714024,4.42E-05,0.001297459740778,0.000145289181439,0.00176976743719,0,0.996167140269468,0.113533
,,,,,,2.33E-05,169820.7,0.689585174397303,1182.16113550799,2.69E-08,2.87E-08,8.55E-07,0.000575881233585,4.42E-05,0.001300759521416,0.000147223948371,0.001765531410562,0,0.996165528548047,0.114021
,,,,,,2.37E-05,169820.7,0.689585174397303,1182.17109552708,2.79E-08,2.89E-08,8.60E-07,0.000576572348961,4.41E-05,0.001304053351008,0.000149131982091,0.001761315162657,0,0.996163920450112,0.114502
,,,,,,2.40E-05,169820.7,0.689585174397303,1182.18113416414,2.89E-08,2.91E-08,8.66E-07,0.000577273927274,4.40E-05,0.001307341111264,0.000151013421319,0.001757118668602,0,0.996162315956732,0.114974
,,,,,,2.44E-05,169820.7,0.689585174397303,1182.19124949805,3.00E-08,2.93E-08,8.71E-07,0.00057798583554,4.39E-05,0.001310622695332,0.000152868416196,0.001752941892321,0,0.99616071504906,0.115438
,,,,,,2.47E-05,169820.7,0.689585174397303,1182.20143967599,3.10E-08,2.94E-08,8.75E-07,0.000578707940757,4.39E-05,0.001313898006949,0.000154697127275,0.001748784787443,0,0.996159117708342,0.115894
,,,,,,2.51E-05,169820.7,0.689585174397303,1182.21170290925,3.21E-08,2.95E-08,8.80E-07,0.000579440109993,4.38E-05,0.001317166959653,0.000156499724599,0.001744647298154,0,0.996157523915922,0.116342
,,,,,,2.54E-05,169820.7,0.689585174397303,1182.22203746931,3.31E-08,2.96E-08,8.84E-07,0.000580182210463,4.37E-05,0.001320429476053,0.000158276386839,0.001740529359975,0,0.996155933653248,0.116782
,,,,,,2.58E-05,169820.7,0.689585174397303,1182.23244168412,3.42E-08,2.98E-08,8.87E-07,0.000580934109606,4.36E-05,0.001323685487153,0.000160027300496,0.001736430900495,0,0.996154346901878,0.117215
,,,,,,2.62E-05,169820.7,0.689585174397303,1182.2429139348,3.53E-08,2.98E-08,8.90E-07,0.000581695675155,4.35E-05,0.001326934931719,0.00016175265916,0.001732351840042,0,0.996152763643486,0.117639
,,,,,,2.65E-05,169820.7,0.689585174397303,1182.25345265242,3.64E-08,2.99E-08,8.93E-07,0.000582466775196,4.35E-05,0.001330177755694,0.000163452662822,0.001728292092315,0,0.996151183859866,0.118056
,,,,,,2.69E-05,169820.7,0.689585174397303,1182.26405631513,3.75E-08,3.00E-08,8.96E-07,0.000583247278229,4.34E-05,0.001333413911657,0.000165127517234,0.001724251564963,0,0.996149607532933,0.118465
,,,,,,2.72E-05,169820.7,0.689585174397303,1182.27472344543,3.86E-08,3.01E-08,8.98E-07,0.000584037053228,4.33E-05,0.00133664335832,0.000166777433322,0.001720230160124,0,0.996148034644731,0.118866
,,,,,,2.76E-05,169820.7,0.689585174397303,1182.28545260762,3.97E-08,3.01E-08,9.00E-07,0.000584835969685,4.32E-05,0.001339866060058,0.000168402626632,0.001716227774924,0,0.996146465177435,0.11926
,,,,,,2.79E-05,169820.7,0.689585174397303,1182.29624240553,4.08E-08,3.02E-08,9.02E-07,0.000585643897661,4.32E-05,0.001343081986478,0.000170003316822,0.001712244301945,0,0.996144899113353,0.119646
,,,,,,2.83E-05,169820.7,0.689585174397303,1182.3070914803,4.19E-08,3.02E-08,9.03E-07,0.000586460707834,4.31E-05,0.001346291112017,0.000171579727191,0.001708279629652,0,0.996143336434928,0.120025
,,,,,,2.86E-05,169820.7,0.689585174397303,1182.31799850841,4.30E-08,3.02E-08,9.04E-07,0.000587286271532,4.30E-05,0.001349493415567,0.000173132084235,0.001704333642793,0,0.996141777124744,0.120397
,,,,,,2.90E-05,169820.7,0.689585174397303,1182.32896219979,4.41E-08,3.02E-08,9.05E-07,0.000588120460778,4.29E-05,0.001352688880134,0.000174660617248,0.001700406222772,0,0.996140221165521,0.120761
,,,,,,2.93E-05,169820.7,0.689585174397303,1182.3399812961,4.52E-08,3.02E-08,9.05E-07,0.000588963148324,4.28E-05,0.001355877492513,0.000176165557938,0.001696497247984,0,0.996138668540124,0.121118
,,,,,,2.97E-05,169820.7,0.689585174397303,1182.35105456914,4.64E-08,3.02E-08,9.06E-07,0.000589814207683,4.28E-05,0.001359059242994,0.000177647140078,0.001692606594143,0,0.996137119231563,0.121468
,,,,,,3.02E-05,169820.7,0.689585174397303,1182.36792008451,4.81E-08,3.02E-08,9.06E-07,0.000591118375032,4.27E-05,0.001363863381141,0.000179846345565,0.001686750678638,0,0.996134779833483,0.121984
,,,,,,3.07E-05,169820.7,0.689585174397303,1182.38490299724,4.98E-08,3.02E-08,9.05E-07,0.000592441012012,4.25E-05,0.001368651766231,0.000181993371342,0.001680936019528,0,0.996132447941955,0.122485
,,,,,,3.13E-05,169820.7,0.689585174397303,1182.40199939504,5.15E-08,3.02E-08,9.04E-07,0.000593781690538,4.24E-05,0.001373424402141,0.000184089046119,0.001675162159078,0,0.996130123499922,0.12297
,,,,,,3.18E-05,169820.7,0.689585174397303,1182.41920549003,5.32E-08,3.02E-08,9.03E-07,0.000595139987231,4.23E-05,0.001378181304858,0.000186134202067,0.001669428632155,0,0.996127806451105,0.123439
,,,,,,3.23E-05,169820.7,0.689585174397303,1182.43651761091,5.50E-08,3.01E-08,9.01E-07,0.000596515483575,4.22E-05,0.001382922501042,0.000188129673116,0.001663734967767,0,0.996125496740004,0.123893
,,,,,,3.29E-05,169820.7,0.689585174397303,1182.4539321958,5.67E-08,3.00E-08,8.99E-07,0.000597907766071,4.21E-05,0.001387648026721,0.000190076293402,0.001658080690476,0,0.996123194311902,0.124333
,,,,,,3.34E-05,169820.7,0.689585174397303,1182.47144578577,5.84E-08,3.00E-08,8.96E-07,0.000599316426358,4.20E-05,0.001392357926111,0.000191974895867,0.001652465321666,0,0.996120899112864,0.124758
,,,,,,3.39E-05,169820.7,0.689585174397303,1182.4890550191,6.02E-08,2.99E-08,8.93E-07,0.000600741061336,4.19E-05,0.001397052250583,0.000193826311027,0.001646888380654,0,0.996118611089731,0.125168
,,,,,,3.45E-05,169820.7,0.689585174397303,1182.50675662613,6.19E-08,2.98E-08,8.90E-07,0.000602181273253,4.18E-05,0.001401731057757,0.000195631365903,0.001641349385674,0,0.996116330190125,0.125565
,,,,,,3.50E-05,169820.7,0.689585174397303,1182.5245474248,6.36E-08,2.97E-08,8.86E-07,0.000603636669796,4.17E-05,0.001406394410693,0.000197390883055,0.001635847854745,0,0.996114056362438,0.125947
,,,,,,3.55E-05,169820.7,0.689585174397303,1182.54242431638,6.53E-08,2.96E-08,8.82E-07,0.000605106864156,4.16E-05,0.001411042377169,0.000199105679732,0.001630383306452,0,0.996111789555833,0.126316
,,,,,,3.61E-05,169820.7,0.689585174397303,1182.56038428179,6.71E-08,2.95E-08,8.78E-07,0.000606591475095,4.15E-05,0.001415675029032,0.000200776567103,0.001624955260646,0,0.996109529720234,0.126672
,,,,,,3.66E-05,169820.7,0.689585174397303,1182.57842437817,6.88E-08,2.94E-08,8.74E-07,0.000608090126988,4.14E-05,0.001420292441626,0.00020240434959,0.001619563239061,0,0.996107276806322,0.127014
,,,,,,3.71E-05,169820.7,0.689585174397303,1182.59654173585,7.05E-08,2.93E-08,8.69E-07,0.000609602449871,4.13E-05,0.001424894693289,0.000203989824282,0.00161420676585,0,0.996105030765532,0.127344
,,,,,,3.77E-05,169820.7,0.689585174397303,1182.61473355552,7.22E-08,2.92E-08,8.65E-07,0.000611128079459,4.12E-05,0.001429481864898,0.000205533780416,0.001608885368074,0,0.996102791550037,0.127662
,,,,,,3.82E-05,169820.7,0.689585174397303,1182.63299710571,7.40E-08,2.91E-08,8.60E-07,0.000612666657177,4.11E-05,0.001434054039475,0.000207036998922,0.001603598576123,0,0.996100559112748,0.127966
,,,,,,3.87E-05,169820.7,0.689585174397303,1182.65132972043,7.57E-08,2.90E-08,8.55E-07,0.000614217830168,4.10E-05,0.001438611301822,0.000208500252028,0.001598345924094,0,0.996098333407305,0.128259
,,,,,,3.93E-05,169820.7,0.689585174397303,1182.66972879705,7.74E-08,2.89E-08,8.50E-07,0.0006157812513,4.09E-05,0.001443153738213,0.000209924302914,0.001593126950127,0,0.996096114388063,0.12854
,,,,,,3.98E-05,169820.7,0.689585174397303,1182.68819179427,7.91E-08,2.88E-08,8.44E-07,0.000617356579163,4.09E-05,0.001447681436107,0.000211309905416,0.001587941196686,0,0.99609390201009,0.12881
,,,,,,4.03E-05,169820.7,0.689585174397303,1182.70671623034,8.08E-08,2.87E-08,8.39E-07,0.000618943478062,4.08E-05,0.001452194483903,0.000212657803771,0.001582788210821,0,0.996091696229155,0.129068
,,,,,,4.09E-05,169820.7,0.689585174397303,1182.72529968129,8.25E-08,2.86E-08,8.34E-07,0.000620541618003,4.07E-05,0.001456692970715,0.000213968732403,0.001577667544387,0,0.996089497001718,0.129314
,,,,,,4.14E-05,169820.7,0.689585174397303,1182.7439397794,8.42E-08,2.85E-08,8.28E-07,0.000622150674672,4.06E-05,0.001461176986177,0.000215243415737,0.001572578754235,0,0.996087304284922,0.12955
,,,,,,4.19E-05,169820.7,0.689585174397303,1182.76263421162,8.59E-08,2.84E-08,8.23E-07,0.00062377032941,4.05E-05,0.00146564662027,0.000216482568052,0.001567521402381,0,0.996085118036584,0.129775
,,,,,,4.27E-05,169820.7,0.689585174397303,1182.79105343051,8.84E-08,2.82E-08,8.14E-07,0.000626243483729,4.04E-05,0.001472390605012,0.000218293678998,0.001559918796844,0,0.996081818254709,0.130097
,,,,,,4.35E-05,169820.7,0.689585174397303,1182.81958454269,9.09E-08,2.81E-08,8.06E-07,0.000628739179761,4.03E-05,0.001479102104919,0.000220027261338,0.001552385870374,0,0.996078533081375,0.130395
,,,,,,4.43E-05,169820.7,0.689585174397303,1182.84822018084,9.35E-08,2.79E-08,7.97E-07,0.000631256382707,4.02E-05,0.001485781432905,0.000221685662218,0.001544921171853,0,0.996075262378439,0.13067
,,,,,,4.51E-05,169820.7,0.689585174397303,1182.876953232,9.60E-08,2.77E-08,7.88E-07,0.000633794086547,4.01E-05,0.001492428900433,0.000223271173362,0.0015375232801,0,0.99607200601104,0.130924
,,,,,,4.59E-05,169820.7,0.689585174397303,1182.90577682886,9.85E-08,2.76E-08,7.80E-07,0.000636351313646,4.00E-05,0.001499044816877,0.000224786031014,0.001530190804243,0,0.996068763847528,0.131156
,,,,,,4.68E-05,169820.7,0.689585174397303,1182.93468434142,1.01E-07,2.75E-08,7.71E-07,0.000638927114319,3.99E-05,0.001505629488969,0.000226232416008,0.001522922384,0,0.996065535759377,0.131368
,,,,,,4.76E-05,169820.7,0.689585174397303,1182.96366936896,1.03E-07,2.73E-08,7.63E-07,0.00064152056639,3.98E-05,0.001512183220325,0.000227612453987,0.001515716689832,0,0.996062321621111,0.13156
,,,,,,4.84E-05,169820.7,0.689585174397303,1182.99272573254,1.06E-07,2.72E-08,7.55E-07,0.000644130774706,3.97E-05,0.00151870631106,0.000228928215763,0.001508572422985,0,0.996059121310227,0.131733
,,,,,,4.92E-05,169820.7,0.689585174397303,1183.02184746775,1.08E-07,2.70E-08,7.47E-07,0.000646756870638,3.96E-05,0.001525199057493,0.000230181717817,0.001501488315412,0,0.996055934707116,0.131887
,,,,,,5.00E-05,169820.7,0.689585174397303,1183.05102881782,1.11E-07,2.69E-08,7.39E-07,0.000649398011567,3.95E-05,0.0015316617519,0.00023137492289,0.001494463129626,0,0.996052761694982,0.132023
,,,,,,5.08E-05,169820.7,0.689585174397303,1183.08026422684,1.13E-07,2.68E-08,7.31E-07,0.00065205338035,3.94E-05,0.001538094682304,0.000232509740649,0.001487495658485,0,0.996049602159774,0.132142
,,,,,,5.16E-05,169820.7,0.689585174397303,1183.10954833327,1.16E-07,2.67E-08,7.23E-07,0.000654722184783,3.93E-05,0.00154449813231,0.000233588028417,0.001480584724929,0,0.996046455990108,0.132244
,,,,,,5.24E-05,169820.7,0.689585174397303,1183.13887596367,1.18E-07,2.66E-08,7.15E-07,0.000657403657054,3.92E-05,0.001550872380975,0.000234611591973,0.001473729181655,0,0.996043323077192,0.13233
,,,,,,5.32E-05,169820.7,0.689585174397303,1183.16824212656,1.20E-07,2.64E-08,7.08E-07,0.000660097053187,3.91E-05,0.001557217702715,0.000235582186403,0.001466927910744,0,0.996040203314756,0.132401
,,,,,,5.40E-05,169820.7,0.689585174397303,1183.19764200662,1.23E-07,2.63E-08,7.01E-07,0.000662801652484,3.90E-05,0.001563534367229,0.00023650151699,0.001460179823262,0,0.99603709659898,0.132456
,,,,,,5.48E-05,169820.7,0.689585174397303,1183.22707095885,1.25E-07,2.62E-08,6.94E-07,0.000665516756971,3.90E-05,0.001569822639452,0.000237371240141,0.001453483858816,0,0.996034002828424,0.132496
,,,,,,5.56E-05,169820.7,0.689585174397303,1183.25652450308,1.28E-07,2.61E-08,6.87E-07,0.000668241690836,3.89E-05,0.001576082779519,0.000238192964339,0.0014468389851,0,0.996030921903963,0.132523
,,,,,,5.64E-05,169820.7,0.689585174397303,1183.28599831858,1.30E-07,2.61E-08,6.80E-07,0.000670975799875,3.88E-05,0.001582315042758,0.000238968251117,0.001440244197399,0,0.996027853728714,0.132536
,,,,,,5.72E-05,169820.7,0.689585174397303,1183.31548823877,1.32E-07,2.60E-08,6.74E-07,0.000673718450936,3.87E-05,0.001588519679685,0.000239698616057,0.001433698518089,0,0.996024798207977,0.132535
,,,,,,5.80E-05,169820.7,0.689585174397303,1183.34499024624,1.35E-07,2.59E-08,6.68E-07,0.000676469031374,3.87E-05,0.00159469693602,0.000240385529789,0.001427200996116,0,0.996021755249167,0.132522
,,,,,,5.89E-05,169820.7,0.689585174397303,1183.37450046775,1.37E-07,2.58E-08,6.62E-07,0.000679226948504,3.86E-05,0.001600847052713,0.00024103041901,0.001420750706457,0,0.996018724761754,0.132497
,,,,,,5.97E-05,169820.7,0.689585174397303,1183.4040151695,1.39E-07,2.57E-08,6.56E-07,0.000681991629065,3.85E-05,0.001606970265975,0.000241634667502,0.001414346749585,0,0.9960157066572,0.13246
,,,,,,6.05E-05,169820.7,0.689585174397303,1183.43353075251,1.42E-07,2.57E-08,6.50E-07,0.000684762518692,3.85E-05,0.001613066807324,0.000242199617151,0.001407988250912,0,0.996012700848898,0.132411
,,,,,,6.13E-05,169820.7,0.689585174397303,1183.4630437481,1.44E-07,2.56E-08,6.45E-07,0.000687539081388,3.84E-05,0.001619136903634,0.00024272656897,0.001401674360238,0,0.996009707252119,0.132351
,,,,,,6.21E-05,169820.7,0.689585174397303,1183.49255081362,1.46E-07,2.55E-08,6.39E-07,0.000690320799014,3.83E-05,0.001625180777191,0.000243216784114,0.001395404251187,0,0.996006725783951,0.132281
,,,,,,6.29E-05,169820.7,0.689585174397303,1183.5220487282,1.48E-07,2.55E-08,6.34E-07,0.000693107170784,3.83E-05,0.001631198645757,0.00024367148489,0.001389177120651,0,0.996003756363244,0.132201
,,,,,,6.37E-05,169820.7,0.689585174397303,1183.55153438867,1.51E-07,2.54E-08,6.29E-07,0.000695897712765,3.82E-05,0.001637190722635,0.000244091855762,0.001382992188228,0,0.99600079891056,0.13211
,,,,,,6.45E-05,169820.7,0.689585174397303,1183.58100480569,1.53E-07,2.54E-08,6.25E-07,0.000698691957392,3.82E-05,0.001643157216743,0.000244479044342,0.00137684869566,0,0.995997853348115,0.13201
,,,,,,6.53E-05,169820.7,0.689585174397303,1183.61045709986,1.55E-07,2.53E-08,6.20E-07,0.000701489452993,3.81E-05,0.001649098332688,0.000244834162374,0.001370745906281,0,0.995994919599734,0.131901
,,,,,,6.61E-05,169820.7,0.689585174397303,1183.63988849808,1.57E-07,2.53E-08,6.16E-07,0.000704289763317,3.81E-05,0.001655014270841,0.000245158286705,0.001364683104463,0,0.995991997590793,0.131783
,,,,,,6.69E-05,169820.7,0.689585174397303,1183.66929633,1.60E-07,2.52E-08,6.11E-07,0.000707092467082,3.80E-05,0.001660905227423,0.000245452460239,0.001358659595065,0,0.995989087248181,0.131657
,,,,,,6.77E-05,169820.7,0.689585174397303,1183.69867802453,1.62E-07,2.52E-08,6.07E-07,0.000709897157526,3.80E-05,0.001666771394583,0.000245717692882,0.001352674702894,0,0.995986188500248,0.131522
,,,,,,6.85E-05,169820.7,0.689585174397303,1183.72803110652,1.64E-07,2.52E-08,6.03E-07,0.000712703441968,3.79E-05,0.001672612960482,0.000245954962469,0.001346727772167,0,0.995983301276757,0.131379
,,,,,,6.93E-05,169820.7,0.689585174397303,1183.75735319355,1.66E-07,2.51E-08,6.00E-07,0.000715510941385,3.79E-05,0.001678430109382,0.000246165215673,0.001340818165983,0,0.995980425508845,0.131229
,,,,,,7.01E-05,169820.7,0.689585174397303,1183.78664199282,1.68E-07,2.51E-08,5.96E-07,0.000718319289997,3.78E-05,0.00168422302173,0.0002463493689,0.0013349452658,0,0.995977561128975,0.131072
,,,,,,7.10E-05,169820.7,0.689585174397303,1183.8158952981,1.71E-07,2.51E-08,5.93E-07,0.000721128134858,3.78E-05,0.001689991874243,0.000246508309169,0.001329108470922,0,0.995974708070901,0.130907
,,,,,,7.18E-05,169820.7,0.689585174397303,1183.84511098686,1.73E-07,2.51E-08,5.89E-07,0.00072393713546,3.77E-05,0.001695736839998,0.000246642894967,0.001323307197995,0,0.995971866269619,0.130736
,,,,,,7.26E-05,169820.7,0.689585174397303,1183.87428701743,1.75E-07,2.50E-08,5.86E-07,0.000726745963354,3.77E-05,0.001701458088519,0.000246753957096,0.001317540880512,0,0.995969035661335,0.130558
,,,,,,7.34E-05,169820.7,0.689585174397303,1183.90342142628,1.77E-07,2.50E-08,5.83E-07,0.000729554301767,3.76E-05,0.001707155785863,0.000246842299491,0.001311808968323,0,0.995966216183423,0.130373
,,,,,,7.46E-05,169820.7,0.689585174397303,1183.9471422693,1.80E-07,2.50E-08,5.79E-07,0.000733775022093,3.76E-05,0.001715678252693,0.000246934065821,0.001303254673782,0,0.995961997937841,0.130085
,,,,,,7.58E-05,169820.7,0.689585174397303,1183.99075866799,1.84E-07,2.50E-08,5.75E-07,0.000737992956206,3.75E-05,0.001724148388383,0.000246978763945,0.001294775197128,0,0.995957804509174,0.129784
,,,,,,7.70E-05,169820.7,0.689585174397303,1184.03426486775,1.87E-07,2.50E-08,5.71E-07,0.000742207165586,3.75E-05,0.001732566715714,0.000246978807609,0.001286368862956,0,0.995953635698395,0.129471
,,,,,,7.82E-05,169820.7,0.689585174397303,1184.07765545047,1.90E-07,2.49E-08,5.68E-07,0.000746416762548,3.74E-05,0.001740933741939,0.00024693649293,0.001278034067765,0,0.995949491311568,0.129146
,,,,,,7.94E-05,169820.7,0.689585174397303,1184.1209253177,1.93E-07,2.49E-08,5.65E-07,0.000750620907833,3.74E-05,0.001749249959408,0.00024685400382,0.001269769276706,0,0.995945371159602,0.12881
,,,,,,8.07E-05,169820.7,0.689585174397303,1184.16406967461,1.96E-07,2.49E-08,5.62E-07,0.000754818808284,3.73E-05,0.00175751584619,0.000246733417215,0.001261573020446,0,0.995941275058028,0.128465
,,,,,,8.19E-05,169820.7,0.689585174397303,1184.20708401464,1.99E-07,2.49E-08,5.59E-07,0.000759009714621,3.73E-05,0.001765731866672,0.000246576708119,0.001253443892129,0,0.995937202826776,0.128109
,,,,,,8.31E-05,169820.7,0.689585174397303,1184.24996410498,2.03E-07,2.49E-08,5.56E-07,0.000763192919314,3.72E-05,0.001773898472141,0.000246385754426,0.001245380544475,0,0.99593315428997,0.127745
,,,,,,8.43E-05,169820.7,0.689585174397303,1184.29270597283,2.06E-07,2.50E-08,5.54E-07,0.000767367754558,3.72E-05,0.001782016101355,0.000246162341535,0.001237381686983,0,0.995929129275727,0.127373
,,,,,,8.55E-05,169820.7,0.689585174397303,1184.33530589234,2.09E-07,2.50E-08,5.52E-07,0.000771533590338,3.71E-05,0.001790085181085,0.000245908166774,0.001229446083269,0,0.995925127615974,0.126992
,,,,,,8.67E-05,169820.7,0.689585174397303,1184.37776037216,2.12E-07,2.50E-08,5.50E-07,0.000775689832579,3.71E-05,0.001798106126646,0.000245624843635,0.001221572548487,0,0.995921149146268,0.126604
,,,,,,8.79E-05,169820.7,0.689585174397303,1184.42006614357,2.15E-07,2.50E-08,5.48E-07,0.000779835921378,3.70E-05,0.001806079342407,0.00024531390583,0.001213759946881,0,0.995917193705623,0.12621
,,,,,,8.91E-05,169820.7,0.689585174397303,1184.46222014932,2.18E-07,2.50E-08,5.46E-07,0.000783971329316,3.70E-05,0.001814005222279,0.000244976811161,0.001206007189432,0,0.995913261136351,0.125808
,,,,,,9.04E-05,169820.7,0.689585174397303,1184.50421953283,2.21E-07,2.50E-08,5.45E-07,0.000788095559854,3.70E-05,0.001821884150189,0.000244614945226,0.001198313231606,0,0.995909351283909,0.125401
,,,,,,9.16E-05,169820.7,0.689585174397303,1184.54606162815,2.24E-07,2.51E-08,5.43E-07,0.000792208145803,3.69E-05,0.001829716500528,0.000244229624945,0.001190677071216,0,0.995905463996752,0.124988
,,,,,,9.28E-05,169820.7,0.689585174397303,1184.58774395024,2.27E-07,2.51E-08,5.42E-07,0.000796308647858,3.69E-05,0.001837502638589,0.000243822101934,0.001183097746366,0,0.995901599126194,0.12457
,,,,,,9.40E-05,169820.7,0.689585174397303,1184.62926418581,2.30E-07,2.51E-08,5.41E-07,0.000800396653212,3.68E-05,0.001845242920977,0.00024339356572,0.001175574333496,0,0.995897756526277,0.124147
,,,,,,9.58E-05,169820.7,0.689585174397303,1184.69129469838,2.35E-07,2.52E-08,5.39E-07,0.000806510180401,3.68E-05,0.001856779032421,0.000242713152817,0.001164381546427,0,0.995892028654736,0.123503
,,,,,,9.76E-05,169820.7,0.689585174397303,1184.75294838108,2.39E-07,2.52E-08,5.38E-07,0.000812593456309,3.67E-05,0.00186821370149,0.00024199149717,0.001153309951724,0,0.995886350190084,0.122851
,,,,,,9.95E-05,169820.7,0.689585174397303,1184.81421932976,2.44E-07,2.53E-08,5.37E-07,0.000818645381299,3.67E-05,0.001879548036534,0.000241231926455,0.001142356855509,0,0.995880720669297,0.12219
,,,,,,0.000101277445478,169820.7,0.689585174397303,1184.87510231242,2.48E-07,2.53E-08,5.36E-07,0.000824664959799,3.66E-05,0.001890783110968,0.000240437523646,0.001131519715607,0,0.99587513964035,0.121521
,,,,,,0.000103098389478,169820.7,0.689585174397303,1184.93559271887,2.52E-07,2.54E-08,5.36E-07,0.000830651292578,3.66E-05,0.001901919965615,0.000239611144933,0.001120796130621,0,0.995869606661501,0.120847
,,,,,,0.000104919333479,169820.7,0.689585174397303,1184.99568651329,2.57E-07,2.55E-08,5.35E-07,0.000836603569488,3.66E-05,0.001912959610909,0.000238755436561,0.001110183829686,0,0.995864121300616,0.120167
,,,,,,0.00010674027748,169820.7,0.689585174397303,1185.05538019012,2.61E-07,2.55E-08,5.35E-07,0.0008425210627,3.65E-05,0.001923903028945,0.000237872850535,0.001099680662896,0,0.995858683134544,0.119482
,,,,,,0.00010856122148,169820.7,0.689585174397303,1185.11467073341,2.65E-07,2.56E-08,5.35E-07,0.000848403120459,3.65E-05,0.001934751175384,0.000236965659098,0.00108928459249,0,0.995853291748548,0.118793
,,,,,,0.000110382165481,169820.7,0.689585174397303,1185.17355557948,2.70E-07,2.57E-08,5.35E-07,0.00085424916135,3.64E-05,0.001945504981191,0.000236035968059,0.001078993684739,0,0.995847946735777,0.1181
,,,,,,0.000112203109482,169820.7,0.689585174397303,1185.23203258229,2.74E-07,2.58E-08,5.36E-07,0.00086005866898,3.64E-05,0.001956165354261,0.000235085729137,0.001068806102429,0,0.99584264769678,0.117404
,,,,,,0.000114024053482,169820.7,0.689585174397303,1185.29009998126,2.78E-07,2.59E-08,5.36E-07,0.000865831187028,3.64E-05,0.001966733180914,0.000234116751442,0.001058720097872,0,0.995837394239056,0.116707
,,,,,,0.000115844997483,169820.7,0.689585174397303,1185.34775637145,2.83E-07,2.59E-08,5.36E-07,0.000871566314659,3.63E-05,0.001977209327291,0.000233130712114,0.001048734006438,0,0.995832185976638,0.116007
,,,,,,0.000117665941484,169820.7,0.689585174397303,1185.40500067593,2.87E-07,2.60E-08,5.37E-07,0.000877263702292,3.63E-05,0.00198759464064,0.000232129166154,0.001038846240572,0,0.995827022529712,0.115305
,,,,,,0.000119486885484,169820.7,0.689585174397303,1185.46183212041,2.91E-07,2.61E-08,5.38E-07,0.000882923047685,3.63E-05,0.001997889950498,0.000231113555501,0.001029055284278,0,0.995821903524257,0.114603
,,,,,,0.000121307829485,169820.7,0.689585174397303,1185.5182502096,2.95E-07,2.62E-08,5.38E-07,0.00088854409231,3.62E-05,0.002008096069789,0.000230085217429,0.001019359688012,0,0.995816828591727,0.1139
,,,,,,0.000123128773486,169820.7,0.689585174397303,1185.57425470538,2.99E-07,2.63E-08,5.39E-07,0.000894126618,3.62E-05,0.002018213795841,0.000229045392327,0.001009758063957,0,0.995811797368743,0.113197
,,,,,,0.000124949717486,169820.7,0.689585174397303,1185.62984560664,3.03E-07,2.64E-08,5.40E-07,0.00089967044385,3.62E-05,0.002028243911318,0.000227995230892,0.001000249081652,0,0.99580680949682,0.112494
,,,,,,0.000126770661487,169820.7,0.689585174397303,1185.68502313056,3.07E-07,2.65E-08,5.41E-07,0.000905175423337,3.61E-05,0.002038187185088,0.000226935800777,0.000990831463957,0,0.995801864622108,0.111791
,,,,,,0.000128591605488,169820.7,0.689585174397303,1185.73978769533,3.12E-07,2.66E-08,5.42E-07,0.000910641441679,3.61E-05,0.00204804437302,0.000225868092735,0.000981503983324,0,0.995796962395156,0.111089
,,,,,,0.000130412549488,169820.7,0.689585174397303,1185.79413990421,3.16E-07,2.67E-08,5.44E-07,0.000916068413373,3.61E-05,0.002057816218724,0.000224793026303,0.000972265458346,0,0.995792102470692,0.110388
,,,,,,0.000132233493489,169820.7,0.689585174397303,1185.84808053069,3.20E-07,2.68E-08,5.45E-07,0.000921456279929,3.60E-05,0.002067503454232,0.000223711455054,0.000963114750572,0,0.995787284507427,0.109687
