time,Absorbance_227,Relative_Uncertainty,W,W2
0.000811479,0.000413,0.1,1.00E-10,0.010838875
0.000816218,0.000398,0.1,1.00E-10,0.010838875
0.000820957,0.000385,0.1,1.00E-10,0.010838875
0.000825696,0.000372,0.1,1.00E-10,0.010838875
0.000830435,0.000359,0.1,1.00E-10,0.010838875
0.000835175,0.000347,0.1,1.00E-10,0.010838875
0.000839914,0.000336,0.1,1.00E-10,0.010838875
0.000844653,0.000325,0.1,1.00E-10,0.010838875
0.000849392,0.000314,0.1,1.00E-10,0.010838875
0.000854131,0.000304,0.1,1.00E-10,0.010838875
0.000858871,0.000294,0.1,1.00E-10,0.010838875
0.00086361,0.000285,0.1,1.00E-10,0.010838875
0.000868349,0.000276,0.1,1.00E-10,0.010838875
0.000873088,0.000267,0.1,1.00E-10,0.010838875
0.000877827,0.000258,0.1,1.00E-10,0.010838875
0.000882566,0.00025,0.1,1.00E-10,0.010838875
0.000887306,0.000243,0.1,1.00E-10,0.010838875
0.000892045,0.000235,0.1,1.00E-10,0.010838875
0.000896784,0.000228,0.1,1.00E-10,0.010838875
0.000901523,0.000221,0.1,1.00E-10,0.010838875
0.000906262,0.000215,0.1,1.00E-10,0.010838875
0.000911002,0.000208,0.1,1.00E-10,0.010838875
0.000915741,0.000202,0.1,1.00E-10,0.010838875
0.00092048,0.000196,0.1,1.00E-10,0.010838875
0.000925219,0.000191,0.1,1.00E-10,0.010838875
0.000929958,0.000185,0.1,1.00E-10,0.010838875
0.000934698,0.00018,0.1,1.00E-10,0.010838875
0.000939437,0.000175,0.1,1.00E-10,0.010838875
0.000944176,0.00017,0.1,1.00E-10,0.010838875
0.000948915,0.000166,0.1,1.00E-10,0.010838875
0.000953654,0.000161,0.1,1.00E-10,0.010838875
0.000958393,0.000157,0.1,1.00E-10,0.010838875
0.000963133,0.000153,0.1,1.00E-10,0.010838875
0.000967872,0.000149,0.1,1.00E-10,0.010838875
0.000972611,0.000145,0.1,1.00E-10,0.010838875
0.00097735,0.000142,0.1,1.00E-10,0.010838875
0.000982089,0.000138,0.1,1.00E-10,0.010838875
0.000986829,0.000135,0.1,1.00E-10,0.010838875
0.000991568,0.000132,0.1,1.00E-10,0.010838875
0.000996307,0.000129,0.1,1.00E-10,0.010838875
0.00100105,0.000126,0.1,1.00E-10,0.010838875
